region	group1	group2	group3	group4
ORI	1e-05	0.609615	0.038978	0.351397
ORI	1e-05	0.302062	0.062216	0.635712
ORI	1e-05	0.332605	0.034516	0.632869
ORI	0.000781	0.383913	0.070118	0.545189
ORI	1e-05	0.255452	0.078447	0.666091
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.547022	0.049421	0.403546
ORI	0.007875	0.149776	0.038745	0.803603
ORI	0.002944	0.293488	0.054407	0.649161
ORI	1e-05	0.520534	0.064057	0.415399
ORI	0.001208	0.209706	0.03955	0.749536
ORI	0.001424	0.417365	0.047896	0.533315
ORI	1e-05	0.523823	0.036003	0.440164
ORI	0.001515	0.273194	0.033244	0.692047
ORI	1e-05	0.23903	0.050341	0.710619
ORI	1e-05	0.345908	0.047403	0.606679
ORI	1e-05	0.266688	0.06089	0.672413
ORI	1e-05	0.454883	0.055419	0.489688
ORI	0.002594	0.355447	0.076134	0.565826
ORI	1e-05	0.332031	0.084493	0.583466
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.22884	0.033471	0.73768
ORI	1e-05	0.126731	0.012284	0.860976
ORI	1e-05	0.265048	0.040235	0.694707
ORI	1e-05	0.293223	0.0402	0.666566
ORI	1e-05	0.41616	0.057996	0.525834
ORI	1e-05	0.333655	0.046028	0.620308
ORI	0.004977	0.119668	0.00295	0.872405
ORI	1e-05	0.278237	0.050361	0.671392
ORI	1e-05	0.202926	0.146554	0.65051
ORI	1e-05	0.631883	0.030456	0.337651
ORI	1e-05	0.226057	0.058614	0.715319
ORI	1e-05	0.289244	0.047072	0.663674
ORI	1e-05	0.431512	0.060593	0.507885
ORI	1e-05	0.313126	0.07219	0.614674
ORI	1e-05	0.406544	0.068978	0.524468
ORI	3e-04	0.361524	0.057863	0.580313
ORI	1e-05	0.388747	0.055741	0.555502
ORI	1e-05	0.304858	0.066306	0.628826
ORI	1e-05	0.389677	0.036428	0.573886
ORI	1e-05	0.397032	0.032399	0.570559
ORI	0.001231	0.307619	0.066668	0.624482
ORI	1e-05	0.277343	0.047432	0.675215
ORI	1e-05	0.687416	0.027874	0.2847
ORI	0.002859	0.362719	0.039774	0.594647
ORI	1e-05	0.329848	0.057056	0.613086
ORI	1e-05	0.785936	0.017384	0.19667
ORI	1e-05	0.375006	0.067536	0.557448
ORI	1e-05	0.290115	0.044995	0.66488
ORI	0.000856	0.219672	0.058756	0.720716
ORI	1e-05	0.236761	0.104674	0.658555
ORI	1e-05	0.387247	0.068785	0.543958
ORI	1e-05	0.296391	0.034177	0.669422
ORI	1e-05	0.389703	0.064112	0.546175
ORI	1e-05	0.687085	0.029212	0.283692
ORI	1e-05	0.750816	0.030465	0.218709
ORI	1e-05	0.284069	0.071864	0.644058
ORI	0.000236	0.341219	0.042867	0.615678
ORI	1e-05	0.819338	0.02334	0.157312
ORI	1e-05	0.32898	0.065099	0.60591
ORI	0.008486	0.258016	0.041129	0.692369
ORI	1e-05	0.350124	0.073279	0.576586
ORI	0.000721	0.319469	0.054048	0.625762
ORI	0.004596	0.316698	0.032608	0.646098
ORI	1e-05	0.343127	0.066229	0.590634
ORI	1e-05	0.477297	0.045687	0.477006
ORI	1e-05	0.412401	0.036677	0.550912
ORI	1e-05	0.637429	0.040769	0.321792
ORI	1e-05	0.363873	0.048953	0.587164
ORI	1e-05	0.457348	0.04067	0.501972
ORI	0.001375	0.186804	0.043075	0.768746
ORI	1e-05	0.506308	0.024302	0.469379
ORI	1e-05	0.349833	0.048986	0.601172
ORI	0.005063	0.222877	0.057014	0.715047
ORI	1e-05	0.357936	0.07529	0.566764
ORI	1e-05	0.285219	0.038839	0.675932
ORI	0.002163	0.358637	0.05545	0.58375
ORI	1e-05	0.272722	0.083896	0.643373
ORI	1e-05	0.292963	0.043307	0.66372
ORI	1e-05	0.498705	0.040722	0.460563
ORI	1e-05	0.184433	0.025716	0.78984
ORI	0.00438	0.121757	0.064222	0.80964
ORI	1e-05	0.350514	0.08456	0.564917
ORI	1e-05	0.330893	0.056259	0.612837
ORI	1e-05	0.28894	0.03278	0.67827
ORI	1e-05	0.3124	0.057273	0.630317
ORI	1e-05	0.272482	0.06176	0.665749
ORI	1e-05	0.364288	0.051612	0.58409
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.310197	0.042342	0.647451
ORI	0.003511	0.132696	0.020002	0.843791
ORI	1e-05	0.284725	0.053601	0.661664
ORI	1e-05	1e-05	1e-05	0.99997
ORI	0.001334	0.267002	0.072644	0.659019
ORI	1e-05	0.25986	0.064218	0.675912
ORI	1e-05	0.331242	0.070189	0.598559
ORI	0.008048	0.415852	0.053486	0.522614
ORI	1e-05	0.225378	0.042249	0.732362
ORI	1e-05	0.311767	0.06439	0.623834
ORI	0.000816	0.328225	0.041561	0.629399
ORI	1e-05	0.311552	0.070286	0.618152
ORI	1e-05	0.368744	0.056215	0.575032
ORI	1e-05	0.207868	0.056012	0.73611
ORI	1e-05	0.306322	0.063553	0.630115
ORI	1e-05	0.023892	1e-05	0.976088
ORI	1e-05	0.229752	0.051196	0.719042
ORI	1e-05	0.41182	0.044013	0.544158
ORI	1e-05	0.355456	0.063697	0.580838
ORI	1e-05	0.343286	0.061104	0.5956
ORI	1e-05	0.444893	0.041031	0.514065
ORI	0.000634	0.262558	0.056177	0.680631
ORI	0.000827	0.239348	0.039046	0.720778
ORI	1e-05	0.290696	0.046958	0.662337
ORI	1e-05	0.444984	0.029252	0.525754
ORI	0.005149	0.29342	0.058791	0.642639
ORI	1e-05	0.49645	0.039558	0.463982
ORI	1e-05	0.329637	0.064803	0.60555
ORI	1e-05	0.403833	0.055367	0.54079
ORI	0.000646	0.466075	0.042106	0.491174
ORI	1e-05	0.308796	0.053649	0.637545
ORI	1e-05	0.440395	0.03449	0.525105
ORI	0.014657	0.263449	0.076179	0.645714
ORI	1e-05	0.361244	0.052537	0.586209
ORI	0.006053	0.262524	0.040776	0.690647
ORI	1e-05	0.369695	0.060331	0.569964
ORI	0.004244	0.219617	0.063447	0.712692
ORI	1e-05	0.369755	0.033422	0.596814
ORI	1e-05	0.351135	0.069951	0.578904
ORI	1e-05	0.402445	0.043391	0.554154
ORI	1e-05	0.299068	0.028733	0.672189
ORI	1e-05	0.339808	0.035117	0.625065
ORI	0.005428	0.244417	0.054108	0.696046
ORI	1e-05	0.287692	0.044402	0.667896
ORI	1e-05	0.390614	0.032516	0.57686
ORI	1e-05	0.225745	0.066565	0.70768
ORI	0.002944	0.522843	0.037349	0.436863
ORI	1e-05	0.380309	0.105921	0.51376
ORI	0.0085	0.134544	0.010486	0.84647
ORI	1e-05	0.418359	0.040451	0.54118
ORI	1e-05	0.36397	0.043967	0.592053
ORI	0.003642	0.116741	0.10272	0.776897
ORI	0.001033	0.289909	0.055465	0.653593
ORI	1e-05	0.317853	0.020566	0.661571
ORI	1e-05	0.302814	0.05897	0.638205
ORI	1e-05	0.413181	0.063566	0.523243
ORI	0.012369	0.15037	0.038643	0.798618
ORI	1e-05	0.412546	0.04473	0.542715
ORI	0.014982	0.088817	0.011807	0.884394
ORI	1e-05	0.447184	0.067904	0.484902
ORI	0.036061	0.064151	1e-05	0.899778
ORI	1e-05	0.282399	0.082692	0.634899
ORI	1e-05	0.426525	0.04726	0.526205
ORI	0.003564	0.421417	0.021243	0.553776
ORI	1e-05	0.403167	0.04285	0.553974
ORI	0.00239	0.188324	0.040126	0.76916
ORI	1e-05	0.250679	0.060914	0.688398
ORI	1e-05	0.358191	0.064384	0.577416
ORI	1e-05	0.516598	0.047464	0.435928
ORI	1e-05	0.298401	0.075194	0.626395
ORI	0.002366	0.349683	0.073513	0.574438
ORI	1e-05	0.603028	0.02853	0.368432
ORI	1e-05	0.365342	0.078963	0.555685
ORI	1e-05	0.282611	0.069192	0.648187
ORI	1e-05	0.484332	0.068751	0.446908
ORI	1e-05	0.29261	0.046677	0.660703
ORI	1e-05	0.278484	0.02286	0.698646
ORI	0.001203	0.331797	0.058182	0.608818
ORI	1.6e-05	0.277515	0.031399	0.69107
ORI	1e-05	0.354132	0.053996	0.591862
ORI	1e-05	0.453519	0.024164	0.522307
ORI	1e-05	0.355034	0.045989	0.598966
ORI	0.005413	0.36183	0.034088	0.598669
ORI	1e-05	0.584099	0.027675	0.388216
ORI	0.000775	0.155831	0.034358	0.809036
ORI	1e-05	0.310643	0.055283	0.634064
ORI	1e-05	0.366498	0.039224	0.594269
ORI	1e-05	0.338542	0.064366	0.597082
ORI	0.005887	0.28184	0.006857	0.705416
ORI	1e-05	0.321986	0.053904	0.6241
ORI	1e-05	0.41875	0.047891	0.533349
ORI	0.006802	0.293122	0.042712	0.657364
ORI	0.008139	0.306997	0.055504	0.62936
ORI	0.005708	0.068616	1e-05	0.925666
ORI	0.001124	0.250439	0.047882	0.700555
ORI	1e-05	0.263254	0.044828	0.691908
ORI	1e-05	0.295134	0.037999	0.666857
ORI	0.000394	0.393089	0.044587	0.56193
ORI	1e-05	0.348191	0.060983	0.590816
ORI	0.006514	0.298559	0.070843	0.624085
ORI	1e-05	0.257801	0.069903	0.672286
ORI	1e-05	0.434158	0.052101	0.513731
ORI	1e-05	0.451799	0.048101	0.50009
ORI	1e-05	0.384985	0.040272	0.574732
ORI	0.009265	0.373129	0.02343	0.594176
ORI	0.003835	0.121667	0.065488	0.80901
ORI	1e-05	0.386324	0.046933	0.566733
ORI	0.000595	0.316002	0.046518	0.636886
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.488023	0.051351	0.460616
ORI	1e-05	0.323782	0.29219	0.384018
ORI	0.003841	0.369317	0.025128	0.601714
ORI	1e-05	0.297948	0.035458	0.666584
ORI	1e-05	0.247854	0.045387	0.706749
ORI	1e-05	0.567652	0.032632	0.399706
ORI	0.000987	0.365345	0.061014	0.572654
ORI	1e-05	0.493307	0.055068	0.451615
ORI	1e-05	0.282881	0.063506	0.653603
ORI	1e-05	0.394432	0.046709	0.558848
ORI	1e-05	0.286182	0.029467	0.68434
ORI	1e-05	0.228065	0.064985	0.70694
ORI	1e-05	0.761177	0.025177	0.213636
ORI	0.00338	0.259068	0.062651	0.674901
ORI	0.000285	0.269873	0.029382	0.70046
ORI	1e-05	0.442965	0.047113	0.509912
ORI	1e-05	0.49045	0.04204	0.4675
ORI	0.000593	0.392792	0.056881	0.549734
ORI	1e-05	0.517444	0.044135	0.438411
ORI	1e-05	0.366083	0.068533	0.565374
ORI	0.000441	0.073513	1e-05	0.926036
ORI	1e-05	0.371487	0.053864	0.574639
ORI	0.011448	0.283154	0.064315	0.641083
ORI	1e-05	0.336668	0.077752	0.58557
ORI	1e-05	0.303864	0.057816	0.63831
ORI	1e-05	1e-05	1e-05	0.99997
ORI	0.000788	0.387051	0.063797	0.548363
ORI	0.003049	0.164919	0.080392	0.75164
ORI	0.002508	0.236171	0.052113	0.709207
ORI	0.002052	0.240165	0.080278	0.677505
ORI	1e-05	0.235693	0.057985	0.706312
ORI	1e-05	0.427784	0.056542	0.515664
ORI	1e-05	0.328432	0.046963	0.624595
ORI	0.000428	0.288322	0.057764	0.653487
ORI	0.007146	0.176239	0.005866	0.810749
ORI	0.000579	0.314126	0.033155	0.65214
ORI	1e-05	0.434066	0.056245	0.509678
ORI	0.007797	0.188976	0.032639	0.770587
ORI	1e-05	0.483095	0.031948	0.484947
ORI	0.004651	0.26782	0.042491	0.685039
ORI	0.00082	0.27613	0.048243	0.674807
ORI	1e-05	0.468806	0.052345	0.478839
ORI	0.003683	0.271631	0.040618	0.684068
ORI	1e-05	0.373869	0.045885	0.580236
ORI	1e-05	0.340804	0.080587	0.578598
ORI	1e-05	0.321953	0.040207	0.637831
ORI	1e-05	0.561417	0.027927	0.410646
ORI	1e-05	0.335749	0.045776	0.618465
ORI	1e-05	0.360913	0.050201	0.588876
ORI	1e-05	0.314353	0.04883	0.636807
ORI	1e-05	0.39329	0.057352	0.549348
ORI	1e-05	0.397476	0.046418	0.556097
ORI	1e-05	0.293487	0.075028	0.631475
ORI	0.011937	0.05836	0.05035	0.879353
ORI	1e-05	0.266058	0.130128	0.603804
ORI	1e-05	0.361795	0.058281	0.579914
ORI	0.009771	0.312304	0.076395	0.60153
ORI	0.000955	0.339596	0.037795	0.621655
ORI	1e-05	0.311624	0.063097	0.625269
ORI	1e-05	0.279376	0.049775	0.67084
ORI	1e-05	0.285161	0.06859	0.646239
ORI	1e-05	0.50837	0.072494	0.419125
ORI	0.001984	0.343534	0.052388	0.602093
ORI	0.001182	0.290272	0.052675	0.655871
ORI	0.003234	0.22101	0.030077	0.745679
ORI	1e-05	0.330596	0.058445	0.610949
ORI	1e-05	0.30426	0.042471	0.653259
ORI	0.001923	0.3385	0.047507	0.61207
ORI	0.010909	0.538325	0.065429	0.385337
ORI	0.002394	0.2825	0.050148	0.664958
ORI	1e-05	0.390402	0.047337	0.562251
ORI	0.001029	0.23974	0.032727	0.726504
ORI	0.00412	0.222223	0.035296	0.738361
ORI	1e-05	0.316745	0.038513	0.644732
ORI	0.009122	0.028466	0.001211	0.961202
ORI	1e-05	0.405975	0.057645	0.53637
ORI	0.002025	0.352183	0.066786	0.579005
ORI	0.011442	0.155587	0.025128	0.807843
ORI	1e-05	1e-05	1e-05	0.99997
ORI	0.001924	0.319988	0.04878	0.629309
ORI	1e-05	0.340551	0.051653	0.607786
ORI	1e-05	0.362971	0.044425	0.592594
ORI	1e-05	0.276219	0.072481	0.65129
ORI	1e-05	0.237774	0.039009	0.723207
ORI	1e-05	0.44457	0.037537	0.517882
ORI	0.00719	0.044761	1e-05	0.948039
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.12573	0.115278	0.758982
ORI	0.041204	0.332144	0.061504	0.565147
ORI	1e-05	0.48434	0.047436	0.468214
ORI	1e-05	0.24426	0.025433	0.730297
ORI	1e-05	0.314525	0.060362	0.625103
ORI	1e-05	0.332862	0.060278	0.60685
ORI	0.003961	0.179834	0.018539	0.797666
ORI	1e-05	0.405693	0.085507	0.508789
ORI	0.002143	0.239143	0.039522	0.719192
ORI	1e-05	0.361124	0.041721	0.597146
ORI	0.012505	0.308387	0.051179	0.627928
ORI	1e-05	0.285136	0.047505	0.667349
ORI	1e-05	0.403971	0.068191	0.527827
ORI	1e-05	0.264597	0.051613	0.68378
ORI	1e-05	0.242378	0.049201	0.708411
ORI	1e-05	0.605147	0.033192	0.361651
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.487405	0.041837	0.470748
ORI	1e-05	0.250027	0.060389	0.689574
ORI	0.007244	0.221544	0.097394	0.673819
ORI	0.003456	0.31537	0.041834	0.63934
ORI	1e-05	0.365008	0.105334	0.529648
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.48103	0.031764	0.487196
ORI	1e-05	1e-05	1e-05	0.99997
ORI	0.000848	0.372987	0.095894	0.530271
ORI	1e-05	0.290591	0.04108	0.668319
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.277041	0.036728	0.686221
ORI	0.005668	1e-05	0.010002	0.98432
ORI	1e-05	0.581194	0.036147	0.382648
ORI	1e-05	0.426045	0.038226	0.53572
ORI	1e-05	0.229639	0.019718	0.750633
ORI	0.004674	0.339204	0.021192	0.63493
ORI	1e-05	0.472442	0.122614	0.404934
ORI	1e-05	0.381064	0.045654	0.573273
ORI	1e-05	0.376831	0.122324	0.500835
ORI	0.003659	0.264642	0.059555	0.672144
ORI	1e-05	0.238318	0.102217	0.659456
ORI	0.004447	0.239057	0.037422	0.719075
ORI	0.005644	0.2754	0.057399	0.661557
ORI	0.009746	0.226029	0.06657	0.697654
ORI	1e-05	0.289803	0.058787	0.6514
ORI	0.004063	0.254422	0.059841	0.681674
ORI	1e-05	0.532863	0.020539	0.446588
ORI	1e-05	0.247439	0.04153	0.711021
ORI	0.000638	0.22918	0.026624	0.743557
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.334912	0.07686	0.588219
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.30442	0.040742	0.654828
ORI	1e-05	0.412252	0.064199	0.523539
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.430528	0.034937	0.534525
ORI	0.00101	0.414487	0.038921	0.545582
ORI	1e-05	0.597011	0.036436	0.366543
ORI	0.003362	0.091836	1e-05	0.904793
ORI	1e-05	0.380602	0.052932	0.566456
ORI	1e-05	0.364573	0.055173	0.580244
ORI	1e-05	0.334296	0.05779	0.607903
ORI	0.005447	0.188853	0.01711	0.78859
ORI	1e-05	0.387886	0.049786	0.562318
ORI	1e-05	0.440146	0.131638	0.428206
ORI	1e-05	0.34921	0.046976	0.603804
ORI	1e-05	0.296733	0.034392	0.668865
ORI	1e-05	0.366685	0.060161	0.573145
ORI	1e-05	0.255035	0.061517	0.683438
ORI	0.048127	0.058218	0.121033	0.772622
ORI	1e-05	0.303612	0.022738	0.67364
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.347763	0.051831	0.600396
ORI	1e-05	0.350599	0.05074	0.59865
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.251834	0.051603	0.696553
ORI	1e-05	0.268818	0.054673	0.676499
ORI	1e-05	0.496576	0.039893	0.463521
ORI	1e-05	0.50512	0.064089	0.430781
ORI	0.003391	0.093178	1e-05	0.903421
ORI	1e-05	1e-05	1e-05	0.99997
ORI	0.012891	0.063849	0.013493	0.909768
ORI	0.012775	0.048338	0.045032	0.893855
ORI	1e-05	0.417132	0.030007	0.552852
ORI	1e-05	0.453365	0.047405	0.49922
ORI	1e-05	0.364	0.052134	0.583856
ORI	1e-05	0.428932	0.035348	0.53571
ORI	1e-05	0.285481	0.024515	0.689994
ORI	1.8e-05	1e-05	1e-05	0.999962
ORI	0.00336	0.246755	0.046644	0.703241
ORI	0.001573	0.124321	0.090944	0.783162
ORI	1e-05	0.442814	0.075944	0.481232
ORI	0.000927	0.000486	1e-05	0.998577
ORI	0.00194	0.304312	0.077064	0.616684
ORI	1e-05	0.317546	0.058852	0.623592
ORI	1e-05	0.353832	0.050032	0.596126
ORI	1e-05	0.26621	0.065026	0.668754
ORI	1e-05	0.411929	0.072405	0.515656
ORI	1e-05	0.245758	0.08398	0.670251
ORI	0.000118	0.220968	0.030494	0.74842
ORI	0.001909	0.375818	0.058248	0.564024
ORI	0.006678	0.084518	0.025623	0.883181
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.291663	0.047266	0.661061
ORI	1e-05	0.525406	0.035874	0.438709
ORI	1e-05	0.26769	0.038058	0.694243
ORI	0.000887	0.19475	0.045322	0.759041
ORI	0.006949	0.156208	0.100968	0.735875
ORI	1e-05	0.428058	0.070727	0.501205
ORI	0.001443	0.025818	1e-05	0.972729
ORI	0.003312	0.393057	0.057562	0.54607
ORI	0.000303	0.279788	0.07735	0.642559
ORI	1e-05	0.53753	0.037289	0.425171
ORI	1e-05	0.322227	0.033282	0.644481
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.387556	0.05896	0.553474
ORI	1e-05	0.328575	0.04399	0.627425
ORI	1e-05	0.547932	0.056232	0.395826
ORI	0.004599	0.089312	1e-05	0.906079
ORI	1e-05	0.213833	0.038262	0.747895
ORI	1e-05	0.352258	0.067672	0.58006
ORI	1e-05	0.333704	0.039131	0.627154
