region	group1	group2	group3	group4	group5	group6
SAS	0.785833	0.003314	0.092197	1e-05	0.118637	1e-05
SAS	0.784201	1e-05	0.077438	1e-05	0.13789	0.000451
SAS	0.772673	1e-05	0.076664	1e-05	0.150634	1e-05
SAS	0.798998	1e-05	0.075878	1e-05	0.125094	1e-05
SAS	0.763349	1e-05	0.100768	1e-05	0.134288	0.001575
SAS	0.901565	1e-05	0.08191	1e-05	0.016496	1e-05
SAS	0.919399	1e-05	0.067985	1e-05	0.012585	1e-05
SAS	0.902784	1e-05	0.055919	1e-05	0.041268	1e-05
SAS	0.900499	1e-05	0.064123	1e-05	0.035348	1e-05
SAS	0.937153	1e-05	0.032521	1e-05	0.030296	1e-05
SAS	0.924596	1.1e-05	0.055617	1e-05	0.019756	1e-05
SAS	0.926488	1e-05	0.052212	0.002727	0.018554	1e-05
SAS	0.910832	1e-05	0.06497	1e-05	0.024167	1e-05
SAS	0.918142	1e-05	0.068452	1e-05	0.013376	1e-05
SAS	0.910182	1e-05	0.069339	1e-05	0.020449	1e-05
SAS	0.947694	1e-05	1e-05	1e-05	0.052266	1e-05
SAS	0.90071	1e-05	0.06471	1e-05	0.03455	1e-05
SAS	0.914075	1.6e-05	0.040272	1e-05	0.045617	1e-05
SAS	0.99995	1e-05	1e-05	1e-05	1e-05	1e-05
SAS	0.892223	1e-05	0.103462	1e-05	0.004285	1e-05
SAS	0.909194	1e-05	0.087561	1e-05	0.003216	1e-05
SAS	0.909665	1e-05	0.086684	1e-05	0.003621	1e-05
SAS	0.909483	1e-05	0.074645	1e-05	0.015842	1e-05
SAS	0.939849	1e-05	0.011272	1e-05	0.048849	1e-05
SAS	0.890551	1e-05	0.106949	1e-05	0.002469	1e-05
SAS	0.908509	1e-05	0.084948	1.5e-05	0.006508	1e-05
SAS	0.914338	1e-05	0.08363	1e-05	0.002002	1e-05
SAS	0.915834	1e-05	0.079803	1e-05	0.004333	1e-05
SAS	0.903118	1e-05	0.089222	1e-05	0.00763	1e-05
SAS	0.864553	0.000119	0.093533	0.003967	0.037818	1e-05
SAS	0.777534	1e-05	0.21004	1e-05	0.012396	1e-05
SAS	0.906215	1e-05	0.092754	1e-05	0.001	1e-05
SAS	0.929392	1e-05	0.054733	1e-05	0.015845	1e-05
SAS	0.913603	1e-05	0.071382	1e-05	0.014985	1e-05
SAS	0.933723	1e-05	0.054069	1.2e-05	0.012176	1e-05
SAS	0.927556	1e-05	0.059246	1e-05	0.013167	1e-05
SAS	0.791528	1e-05	0.200715	1e-05	0.007727	1e-05
SAS	0.912784	1e-05	0.061832	1e-05	0.025354	1e-05
SAS	0.927969	1e-05	0.047566	0.005867	0.018579	1e-05
SAS	0.919347	1e-05	0.068149	1e-05	0.012474	1e-05
SAS	0.952374	1e-05	0.029826	1e-05	0.017771	1e-05
SAS	0.893236	1e-05	0.093939	1e-05	0.012795	1e-05
SAS	0.932167	1e-05	0.053413	1e-05	0.01439	1e-05
SAS	0.917894	1e-05	0.067692	1e-05	0.014384	1e-05
SAS	0.909922	1.2e-05	0.069941	1e-05	0.020105	1e-05
SAS	0.779304	1e-05	0.110209	1e-05	0.109453	0.001014
SAS	0.816117	1e-05	0.067148	1e-05	0.116705	1e-05
SAS	0.786308	1e-05	0.085153	1e-05	0.127975	0.000544
SAS	0.798007	1e-05	0.076381	1e-05	0.125582	1e-05
SAS	0.814138	1e-05	0.082152	1e-05	0.10368	1e-05
SAS	0.771785	1e-05	0.08622	1e-05	0.141965	1e-05
SAS	0.810395	1e-05	0.097354	1e-05	0.092221	1e-05
SAS	0.803881	1e-05	0.08122	1e-05	0.114869	1e-05
SAS	0.797355	1e-05	0.076743	1e-05	0.125872	1e-05
SAS	0.790137	1e-05	0.073289	1e-05	0.136543	1e-05
SAS	0.781102	1e-05	0.083439	1e-05	0.135429	1e-05
SAS	0.806683	1e-05	0.141518	1e-05	0.051769	1e-05
SAS	0.82583	1e-05	0.071033	1e-05	0.103106	1e-05
SAS	0.770527	1e-05	0.090253	1e-05	0.138835	0.000366
SAS	0.777837	1e-05	0.086478	1e-05	0.135655	1e-05
SAS	0.749403	1e-05	0.091037	1e-05	0.15953	1e-05
SAS	0.797824	1e-05	0.083357	1e-05	0.118606	0.000192
SAS	0.789046	1e-05	0.091317	1e-05	0.119607	1e-05
SAS	0.766042	1e-05	0.083579	1e-05	0.149553	0.000806
SAS	0.793443	1e-05	0.078043	1e-05	0.128484	1e-05
SAS	0.800324	1e-05	0.075664	1e-05	0.123982	1e-05
SAS	0.955588	1e-05	0.018603	1e-05	0.025779	1e-05
SAS	0.952972	1e-05	0.005948	1e-05	0.04105	1e-05
SAS	0.934302	1e-05	0.049777	1e-05	0.015891	1e-05
SAS	0.896109	1e-05	0.085899	1e-05	0.017961	1e-05
SAS	0.883152	1e-05	0.097558	1e-05	0.01926	1e-05
SAS	0.925604	1e-05	0.044961	1e-05	0.029405	1e-05
SAS	0.919105	1e-05	0.063539	1e-05	0.017326	1e-05
SAS	0.91831	1e-05	0.05104	1e-05	0.03062	1e-05
SAS	0.914717	1e-05	0.07011	1e-05	0.015143	1e-05
SAS	0.894909	1e-05	0.085111	1e-05	0.01995	1e-05
SAS	0.922028	1e-05	0.067626	1e-05	0.010316	1e-05
SAS	0.910848	1e-05	0.067688	1e-05	0.021434	1e-05
SAS	0.916444	1e-05	0.052834	1e-05	0.030692	1e-05
SAS	0.912759	1e-05	0.038625	1e-05	0.048586	1e-05
SAS	0.894363	1e-05	0.098994	1e-05	0.006613	1e-05
SAS	0.921938	1e-05	0.078022	1e-05	1e-05	1e-05
SAS	0.913188	1.2e-05	0.084611	1e-05	0.002169	1e-05
SAS	0.899309	1e-05	0.09745	1e-05	0.003211	1e-05
SAS	0.917037	1e-05	0.082368	1e-05	0.000564	1e-05
SAS	0.905915	1e-05	0.085645	1e-05	0.00841	1e-05
SAS	0.894515	1e-05	0.078825	1e-05	0.026629	1e-05
SAS	0.963581	1e-05	1e-05	1e-05	0.036379	1e-05
SAS	0.92661	1e-05	0.033042	1e-05	0.040318	1e-05
SAS	0.958312	1e-05	0.013678	1e-05	0.02798	1e-05
SAS	0.907258	1.1e-05	0.078943	1e-05	0.013767	1e-05
SAS	0.914911	1e-05	0.065593	1e-05	0.019466	1e-05
SAS	0.922324	1e-05	0.04786	1e-05	0.029786	1e-05
SAS	0.918628	1e-05	0.062458	1e-05	0.018884	1e-05
SAS	0.923621	1e-05	0.048047	1e-05	0.028302	1e-05
SAS	0.913482	1.1e-05	0.068006	1e-05	0.018481	1e-05
SAS	0.918911	1.1e-05	0.057409	1e-05	0.023648	1e-05
SAS	0.916209	1.2e-05	0.059768	1e-05	0.023991	1e-05
SAS	0.900769	1.1e-05	0.083055	1e-05	0.016145	1e-05
SAS	0.798783	1e-05	0.192405	1e-05	0.008782	1e-05
SAS	0.938175	1e-05	0.027483	1e-05	0.034312	1e-05
SAS	0.892135	1e-05	0.053909	1e-05	0.053925	1e-05
SAS	0.922744	1.2e-05	0.059189	1e-05	0.018035	1e-05
SAS	0.988042	1e-05	0.011783	1e-05	0.000145	1e-05
SAS	0.906351	1e-05	0.093609	1e-05	1e-05	1e-05
SAS	0.91197	1e-05	0.086093	1e-05	0.001906	1e-05
SAS	0.83789	1.2e-05	0.128923	1e-05	0.033156	1e-05
SAS	0.918957	1e-05	0.0715	1e-05	0.009513	1e-05
SAS	0.99544	1e-05	1e-05	1e-05	0.00452	1e-05
SAS	0.99995	1e-05	1e-05	1e-05	1e-05	1e-05
SAS	0.99995	1e-05	1e-05	1e-05	1e-05	1e-05
SAS	0.899545	1e-05	0.07255	1e-05	0.027874	1e-05
SAS	0.93196	1e-05	0.041772	1e-05	0.026238	1e-05
SAS	0.907076	1e-05	0.075442	1e-05	0.017452	1e-05
SAS	0.908617	1e-05	0.060143	1e-05	0.03121	1e-05
SAS	0.903158	1e-05	0.061107	0.00305	0.032665	1e-05
SAS	0.91877	1e-05	0.06734	1e-05	0.013861	1e-05
SAS	0.916606	1e-05	0.058108	1e-05	0.025257	1e-05
SAS	0.989627	1e-05	1e-05	1e-05	0.010333	1e-05
SAS	0.993669	1e-05	0.006291	1e-05	1e-05	1e-05
SAS	0.905629	1e-05	0.092863	1e-05	0.001478	1e-05
SAS	0.827463	1e-05	0.167656	1e-05	0.004851	1e-05
SAS	0.961388	1e-05	1e-05	1e-05	0.038572	1e-05
SAS	0.965317	1.9e-05	1e-05	1e-05	0.034634	1e-05
SAS	0.99995	1e-05	1e-05	1e-05	1e-05	1e-05
SAS	0.901681	1e-05	0.072643	1e-05	0.025646	1e-05
SAS	0.919769	1e-05	0.065148	1e-05	0.015053	1e-05
SAS	0.904093	1e-05	0.07281	1e-05	0.023067	1e-05
SAS	0.830667	1.2e-05	0.159864	1e-05	0.009437	1e-05
SAS	0.906221	1e-05	0.083856	1e-05	0.009893	1e-05
SAS	0.934307	1e-05	0.065653	1e-05	1e-05	1e-05
SAS	0.912712	1e-05	0.06527	1e-05	0.021987	1e-05
SAS	0.99497	1e-05	0.004336	1e-05	0.000665	1e-05
SAS	0.90833	1e-05	0.076861	1e-05	0.01478	1e-05
SAS	0.922698	1.2e-05	0.061576	1e-05	0.015694	1e-05
SAS	0.907877	1e-05	0.055259	1e-05	0.036834	1e-05
SAS	0.921004	1e-05	0.069801	1e-05	0.009165	1e-05
SAS	0.929746	1e-05	0.054868	1e-05	0.015357	1e-05
SAS	0.917361	1e-05	0.07162	1.8e-05	0.010981	1e-05
SAS	0.913115	1e-05	0.056047	1e-05	0.030808	1e-05
SAS	0.773831	1e-05	0.087868	1e-05	0.138272	1e-05
SAS	0.767115	1e-05	0.100684	1e-05	0.132171	1e-05
SAS	0.768977	1e-05	0.102761	1e-05	0.128232	1e-05
SAS	0.781521	1e-05	0.096489	1e-05	0.121146	0.000824
SAS	0.773315	1e-05	0.060207	1e-05	0.166448	1e-05
SAS	0.771853	1e-05	0.093945	1e-05	0.134172	1e-05
SAS	0.788396	1e-05	0.132477	1e-05	0.07807	0.001036
SAS	0.777775	1e-05	0.082816	1e-05	0.139159	0.000231
SAS	0.801038	1e-05	0.090147	1e-05	0.108785	1e-05
SAS	0.784816	1e-05	0.091441	1e-05	0.123713	1e-05
SAS	0.773606	1e-05	0.088604	1e-05	0.13776	1e-05
SAS	0.791935	1e-05	0.076945	1e-05	0.13109	1e-05
SAS	0.79208	1e-05	0.085036	1e-05	0.122855	1e-05
SAS	0.791333	1e-05	0.072368	1.7e-05	0.136262	1e-05
SAS	0.779778	1e-05	0.097158	1e-05	0.123034	1e-05
SAS	0.778083	1e-05	0.085385	1e-05	0.134717	0.001795
SAS	0.795741	1e-05	0.089026	1e-05	0.115203	1e-05
SAS	0.776751	1e-05	0.070793	1e-05	0.151298	0.001138
SAS	0.758277	1e-05	0.074408	1e-05	0.167285	1e-05
SAS	0.791102	1e-05	0.094338	1e-05	0.11453	1e-05
SAS	0.786666	1e-05	0.084892	1e-05	0.128412	1e-05
SAS	0.795216	1e-05	0.082067	1e-05	0.122687	1e-05
SAS	0.794404	1e-05	0.090655	1e-05	0.114911	1e-05
SAS	0.792395	1e-05	0.082173	1e-05	0.125402	1e-05
SAS	0.778361	1e-05	0.085036	1e-05	0.136573	1e-05
SAS	0.806652	1e-05	0.084085	1e-05	0.109233	1e-05
SAS	0.79694	1e-05	0.06807	1e-05	0.13496	1e-05
SAS	0.779263	1e-05	0.085793	1e-05	0.131818	0.003106
SAS	0.928839	1e-05	0.036552	1e-05	0.034579	1e-05
SAS	0.950297	1e-05	0.017213	1e-05	0.03246	1e-05
SAS	0.783095	1e-05	0.086511	1e-05	0.130363	1e-05
SAS	0.804101	1e-05	0.074194	1e-05	0.121675	1e-05
SAS	0.768032	1e-05	0.092511	1e-05	0.139427	1e-05
SAS	0.799683	1e-05	0.079816	1e-05	0.120472	1e-05
SAS	0.802833	1e-05	0.092279	1e-05	0.104858	1e-05
SAS	0.76173	1e-05	0.09451	1e-05	0.14373	1e-05
SAS	0.897445	1e-05	0.099152	1e-05	0.003372	1e-05
SAS	0.880087	1e-05	0.11346	1e-05	0.006423	1e-05
SAS	0.924525	1e-05	0.061693	1e-05	0.013752	1e-05
SAS	0.892148	1e-05	0.105527	1e-05	0.002295	1e-05
SAS	0.92439	1e-05	0.066547	1e-05	0.009033	1e-05
SAS	0.920979	1e-05	0.049597	1e-05	0.029394	1e-05
SAS	0.918865	1e-05	0.081095	1e-05	1e-05	1e-05
SAS	0.915917	1e-05	0.084043	1e-05	1e-05	1e-05
SAS	0.892037	1e-05	0.107923	1e-05	1e-05	1e-05
SAS	0.885073	1.1e-05	0.090987	1e-05	0.023909	1e-05
SAS	0.90089	1e-05	0.090248	1e-05	0.008833	1e-05
SAS	0.929651	1e-05	0.050478	1e-05	0.019841	1e-05
SAS	0.907367	1.1e-05	0.090251	1e-05	0.002351	1e-05
SAS	0.907444	1e-05	0.023578	1e-05	0.068949	1e-05
SAS	0.90307	1e-05	0.068242	1e-05	0.028658	1e-05
SAS	0.886514	1e-05	0.093617	1e-05	0.019839	1e-05
SAS	0.901601	1e-05	0.070065	1e-05	0.028304	1e-05
SAS	0.941419	1.1e-05	0.045915	1e-05	0.012635	1e-05
EUR	0.001209	1e-05	0.998751	1e-05	1e-05	1e-05
EUR	0.007723	1e-05	0.992237	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.002603	1e-05	0.996975	1e-05	0.000392	1e-05
EUR	0.000347	1e-05	0.999613	1e-05	1e-05	1e-05
EUR	0.007024	1e-05	0.992936	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.999106	1e-05	0.000854	1e-05
EUR	1e-05	1e-05	0.999944	1.6e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.998471	1e-05	0.001489	1e-05
EUR	0.00074	1e-05	0.99922	1e-05	1e-05	1e-05
EUR	1.1e-05	1e-05	0.999948	1.1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.998055	1e-05	0.001905	1e-05
EUR	0.004459	1e-05	0.995501	1e-05	1e-05	1e-05
EUR	0.011861	1e-05	0.988099	1e-05	1e-05	1e-05
EUR	0.002353	1e-05	0.997607	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.000568	1e-05	0.999392	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.001627	1e-05	0.998333	1e-05	1e-05	1e-05
EUR	0.011484	1e-05	0.9873	1e-05	0.001186	1e-05
EUR	0.001033	1e-05	0.998927	1e-05	1e-05	1e-05
EUR	0.003767	1e-05	0.996193	1e-05	1e-05	1e-05
EUR	0.006586	1e-05	0.993374	1e-05	1e-05	1e-05
EUR	0.005008	1e-05	0.983197	1e-05	0.010905	0.00087
EUR	0.002401	1e-05	0.99654	1e-05	0.001028	1e-05
EUR	0.014491	1e-05	0.985469	1e-05	1e-05	1e-05
EUR	0.000884	1e-05	0.999076	1e-05	1e-05	1e-05
EUR	0.006548	1e-05	0.993412	1e-05	1e-05	1e-05
EUR	0.003878	1e-05	0.996082	1e-05	1e-05	1e-05
EUR	0.004482	1e-05	0.995478	1e-05	1e-05	1e-05
EUR	0.007553	1e-05	0.992407	1e-05	1e-05	1e-05
EUR	0.018926	0.001697	0.976009	1e-05	0.003348	1e-05
EUR	0.010081	1e-05	0.989879	1e-05	1e-05	1e-05
EUR	0.012318	1e-05	0.987642	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.016273	1e-05	0.981054	0.002643	1e-05	1e-05
EUR	0.007845	1e-05	0.992115	1e-05	1e-05	1e-05
EUR	0.004751	1e-05	0.995209	1.1e-05	1e-05	1e-05
EUR	0.003388	1e-05	0.996572	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.993669	0.006291	1e-05	1e-05
EUR	1e-05	1e-05	0.995301	1e-05	0.004659	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.006645	1e-05	0.985548	1e-05	0.007777	1e-05
EUR	0.001541	1e-05	0.998417	1e-05	1.1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.002194	1e-05	0.997766	1e-05	1e-05	1e-05
EUR	0.000378	1e-05	0.999582	1e-05	1e-05	1e-05
EUR	0.002327	1e-05	0.997633	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.995166	1e-05	0.004794	1e-05
EUR	1e-05	0.002721	0.988557	1e-05	0.008692	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.00742	1e-05	0.992245	1e-05	0.000305	1e-05
EUR	0.001092	1e-05	0.998858	1e-05	2e-05	1e-05
EUR	0.01433	1e-05	0.985622	1e-05	1.7e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.011435	1e-05	0.988525	1e-05	1e-05	1e-05
EUR	0.001193	1e-05	0.998766	1e-05	1.1e-05	1e-05
EUR	0.000617	1e-05	0.999343	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.005928	1e-05	0.989708	1e-05	0.004333	1e-05
EUR	0.001548	1e-05	0.998412	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.997638	1e-05	0.002322	1e-05
EUR	0.006009	1e-05	0.988191	1e-05	0.00577	1e-05
EUR	0.009037	1e-05	0.990923	1e-05	1e-05	1e-05
EUR	1e-05	0.001621	0.998339	1e-05	1e-05	1e-05
EUR	0.007862	0.002703	0.989405	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1.6e-05	1e-05	0.99713	1e-05	0.002394	0.00044
EUR	0.002542	1e-05	0.996911	0.000517	1e-05	1e-05
EUR	0.008038	0.002561	0.983474	0.003099	0.002818	1e-05
EUR	0.024352	1e-05	0.960994	1e-05	0.013174	0.00146
EUR	0.003673	1e-05	0.996287	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.000811	0.007086	0.992073	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.003706	0.005526	0.985229	0.0015	0.004028	1e-05
EUR	0.005667	1e-05	0.994293	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.985886	1e-05	0.002299	0.011784
EUR	0.005548	1e-05	0.994412	1e-05	1e-05	1e-05
EUR	0.001373	1e-05	0.998586	1.2e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.00291	1e-05	0.988517	1e-05	0.000791	0.007762
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1.6e-05	1e-05	0.999944	1e-05	1e-05	1e-05
EUR	0.016574	1e-05	0.98338	1e-05	1.6e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.004429	1e-05	0.995531	1e-05	1e-05	1e-05
EUR	0.000135	1e-05	0.999825	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.993792	1e-05	0.006168	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.011758	1e-05	0.986445	1e-05	0.001767	1e-05
EUR	0.003792	1e-05	0.996168	1e-05	1e-05	1e-05
EUR	0.023743	1e-05	0.975138	1e-05	0.00109	1e-05
EUR	1e-05	1e-05	0.999574	1e-05	0.000386	1e-05
EUR	0.003202	1e-05	0.996758	1e-05	1e-05	1e-05
EUR	0.007621	1e-05	0.992339	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.996723	1e-05	1e-05	0.003237
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.010376	1e-05	0.989584	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.00965	1e-05	0.99031	1e-05	1e-05	1e-05
EUR	0.001402	1e-05	0.998558	1e-05	1e-05	1e-05
EUR	0.002352	0.000364	0.994977	1e-05	0.002287	1e-05
EUR	0.004977	1e-05	0.994983	1e-05	1e-05	1e-05
EUR	0.003516	1e-05	0.996251	1e-05	1e-05	0.000203
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.007435	1e-05	0.990432	1e-05	0.002103	1e-05
EUR	0.018712	0.003216	0.973873	0.000562	0.003628	1e-05
EUR	0.009144	1e-05	0.987154	1e-05	0.003672	1e-05
EUR	1e-05	1e-05	0.999944	1.6e-05	1e-05	1e-05
EUR	0.000894	1e-05	0.99693	1e-05	0.002146	1e-05
EUR	0.001075	1e-05	0.998885	1e-05	1e-05	1e-05
EUR	0.002279	1e-05	0.997681	1e-05	1e-05	1e-05
EUR	0.004456	1e-05	0.995499	1.4e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
AFR	1e-05	0.33672	1e-05	0.66324	1e-05	1e-05
AFR	1e-05	0.31989	1e-05	0.680069	1e-05	1e-05
AFR	1.4e-05	0.289978	1e-05	0.709978	1e-05	1e-05
AFR	1e-05	0.348684	1e-05	0.651276	1e-05	1e-05
AFR	1e-05	0.288256	1.5e-05	0.711699	1e-05	1e-05
AFR	1e-05	0.327045	1e-05	0.672915	1e-05	1e-05
AFR	1e-05	0.316367	1e-05	0.683593	1e-05	1e-05
AFR	1.4e-05	0.278904	1e-05	0.721051	1e-05	1e-05
AFR	1.1e-05	0.2404	1e-05	0.759558	1e-05	1e-05
AFR	1.3e-05	0.244339	1e-05	0.755618	1e-05	1e-05
AFR	1e-05	0.353715	1e-05	0.646245	1e-05	1e-05
AFR	1.5e-05	0.31548	1e-05	0.684475	1e-05	1e-05
AFR	1.4e-05	0.348444	1e-05	0.651512	1e-05	1e-05
AFR	1e-05	0.299446	1e-05	0.700514	1e-05	1e-05
AFR	1e-05	0.353293	1e-05	0.646667	1e-05	1e-05
AFR	1e-05	0.326525	1e-05	0.673435	1e-05	1e-05
AFR	1.5e-05	0.311464	1e-05	0.688491	1e-05	1e-05
AFR	1e-05	0.321497	1e-05	0.678463	1e-05	1e-05
AFR	1.5e-05	0.314399	1e-05	0.685555	1e-05	1e-05
AFR	1e-05	0.331681	1e-05	0.668279	1e-05	1e-05
EAS	1e-05	1e-05	0.000897	1e-05	0.999063	1e-05
EAS	1e-05	1.4e-05	1e-05	1.9e-05	0.999937	1e-05
EAS	0.008887	1e-05	0.013625	1e-05	0.9682	0.009269
EAS	1e-05	1e-05	0.0088	1e-05	0.98416	0.00701
EAS	0.007569	1e-05	0.010559	1e-05	0.974802	0.00705
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	0.005658	1e-05	0.988159	0.006153
EAS	1e-05	1e-05	0.019702	1e-05	0.972951	0.007317
EAS	0.002503	1e-05	0.002709	1e-05	0.994758	1e-05
EAS	1e-05	1e-05	0.012252	1e-05	0.986325	0.001393
EAS	1e-05	1e-05	0.014871	1e-05	0.975747	0.009352
EAS	0.000302	1e-05	0.012985	1e-05	0.978474	0.008219
EAS	1e-05	1e-05	0.01179	1e-05	0.982632	0.005549
EAS	0.002058	1e-05	0.006393	1e-05	0.98072	0.010809
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	0.012069	1e-05	0.985696	0.002205
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.997985	0.001975
EAS	0.004401	1e-05	0.010451	1e-05	0.976981	0.008148
EAS	1e-05	1e-05	0.009996	1e-05	0.983755	0.006219
EAS	1e-05	1.7e-05	1e-05	1e-05	0.999943	1e-05
EAS	1.5e-05	1e-05	1e-05	1e-05	0.999945	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.002439	1e-05	0.015569	1e-05	0.966156	0.015816
EAS	1e-05	1e-05	0.006315	1e-05	0.993645	1e-05
EAS	1e-05	1e-05	0.002949	1e-05	0.986105	0.010917
EAS	1e-05	1e-05	0.007504	1e-05	0.985884	0.006582
EAS	1e-05	1e-05	0.005713	1e-05	0.993465	0.000792
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.010423	1e-05	0.012826	1e-05	0.967527	0.009204
EAS	1e-05	1e-05	0.01176	1e-05	0.979282	0.008928
EAS	1e-05	1e-05	0.009008	1e-05	0.981971	0.008991
EAS	1e-05	1e-05	0.015806	1e-05	0.974881	0.009282
EAS	1e-05	1.5e-05	1e-05	1e-05	0.999945	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.994803	0.005157
EAS	1e-05	1e-05	0.001414	1e-05	0.992181	0.006375
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.998156	0.001804
EAS	1e-05	1e-05	1.8e-05	1e-05	0.994136	0.005816
EAS	0.004051	1e-05	0.001006	1e-05	0.994913	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.998397	0.001563
EAS	1e-05	1e-05	1e-05	1e-05	0.997932	0.002028
EAS	0.002799	1e-05	0.004613	1e-05	0.984137	0.008431
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.001708	1e-05	0.008615	1e-05	0.987619	0.002038
EAS	0.006923	1e-05	5.8e-05	1e-05	0.988901	0.004098
EAS	1e-05	1e-05	1e-05	1e-05	0.9962	0.00376
EAS	1e-05	1e-05	1e-05	1e-05	0.99499	0.00497
EAS	1e-05	1e-05	0.012744	1e-05	0.978067	0.009158
EAS	1e-05	1e-05	0.009031	1e-05	0.978999	0.01194
EAS	1e-05	1e-05	0.011702	1e-05	0.979532	0.008736
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	0.014739	1e-05	0.9805	0.004731
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.001169	1e-05	0.014575	1e-05	0.969839	0.014397
EAS	0.000533	1e-05	0.011564	1e-05	0.973162	0.014722
EAS	1e-05	1e-05	1e-05	1e-05	0.998346	0.001614
EAS	1e-05	1e-05	0.002039	1e-05	0.987375	0.010556
EAS	0.006828	1e-05	0.000856	1e-05	0.982645	0.009651
EAS	1e-05	1e-05	0.008783	1e-05	0.978367	0.01282
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.001298	1e-05	0.005521	1e-05	0.986876	0.006285
EAS	1e-05	1.6e-05	1e-05	1e-05	0.999944	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.002694	1e-05	0.015424	1e-05	0.972059	0.009802
EAS	1e-05	1e-05	0.011446	1e-05	0.98238	0.006144
EAS	0.006651	1e-05	0.010527	1e-05	0.975815	0.006987
EAS	1e-05	1e-05	0.004368	1e-05	0.987665	0.007937
EAS	1e-05	1e-05	1e-05	1e-05	0.997514	0.002446
EAS	0.003459	1e-05	0.014383	1e-05	0.972447	0.009692
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
