region	group1	group2	group3	group4	group5	group6	group7
SAS	0.038423	1e-05	1e-05	0.933007	0.005855	0.012179	0.010516
SAS	0.060425	1e-05	1e-05	0.892835	1e-05	0.021257	0.025453
SAS	0.082039	1e-05	1e-05	0.881773	0.004788	0.016719	0.014661
SAS	0.034161	1e-05	1e-05	0.922605	1e-05	0.032653	0.010551
SAS	0.029357	1e-05	1e-05	0.917157	5e-05	0.018095	0.035321
SAS	0.049969	1e-05	1e-05	0.916862	0.0032	0.02994	1e-05
SAS	0.063365	1e-05	1e-05	0.913131	1e-05	0.017762	0.005712
SAS	0.071518	1e-05	1e-05	0.892038	1e-05	0.023649	0.012765
SAS	0.043914	1e-05	1e-05	0.920255	0.001004	0.010982	0.023826
SAS	0.065848	1e-05	1e-05	0.90984	0.00723	0.017052	1e-05
SAS	0.029084	1.2e-05	1e-05	0.914564	0.020161	0.012049	0.02412
SAS	0.034038	1e-05	1e-05	0.910418	1e-05	0.051441	0.004073
SAS	0.079775	1e-05	1e-05	0.892024	0.009969	1e-05	0.018201
SAS	0.050319	1e-05	1e-05	0.920041	1e-05	0.001556	0.028055
SAS	0.058661	1e-05	1e-05	0.911384	0.002687	0.00133	0.025918
SAS	0.05666	1e-05	1e-05	0.897511	0.003581	0.000666	0.041563
SAS	0.077644	1e-05	1e-05	0.915877	0.003117	0.000513	0.002828
SAS	0.077928	1e-05	1e-05	0.904562	0.00418	0.006948	0.006363
SAS	0.034845	1e-05	1e-05	0.891789	1e-05	0.027611	0.045726
SAS	1e-05	1e-05	1e-05	0.961328	0.013038	0.025594	1e-05
SAS	1e-05	1e-05	1e-05	0.922018	1e-05	0.041696	0.036246
SAS	0.014661	1e-05	1e-05	0.954607	1e-05	0.030692	1e-05
SAS	0.058946	1e-05	1e-05	0.904929	1e-05	0.016631	0.019464
SAS	0.050443	1e-05	1e-05	0.913676	0.019666	0.001725	0.01447
SAS	0.022213	1e-05	1e-05	0.920395	0.004281	0.026638	0.026453
SAS	0.045146	1e-05	1e-05	0.917169	0.009621	0.010976	0.017068
SAS	0.031684	1e-05	1e-05	0.921711	0.002281	0.027985	0.01632
SAS	0.035185	1.5e-05	1e-05	0.911713	0.015674	0.003713	0.033689
SAS	0.022517	1e-05	1e-05	0.916666	0.003779	0.020832	0.036185
SAS	0.03087	1e-05	1e-05	0.912865	1e-05	0.026764	0.02947
SAS	0.061652	1e-05	1e-05	0.897686	1e-05	0.019683	0.020948
SAS	0.105299	1e-05	1e-05	0.797057	0.006705	0.001252	0.089667
SAS	0.027147	1e-05	1e-05	0.935973	0.007436	0.029414	1e-05
SAS	0.052712	1e-05	1e-05	0.88961	1e-05	0.057417	0.00023
SAS	0.032064	1e-05	1e-05	0.918743	1e-05	0.021215	0.027947
SAS	0.010963	1e-05	1e-05	0.982811	1e-05	0.006186	1e-05
SAS	0.091812	1e-05	1e-05	0.905229	0.002919	1e-05	1e-05
SAS	0.067605	1e-05	1e-05	0.909558	1e-05	0.004868	0.01794
SAS	0.067765	1e-05	1e-05	0.833974	1e-05	0.034757	0.063474
SAS	0.05448	1e-05	1e-05	0.916792	1e-05	0.011988	0.01671
SAS	1e-05	1e-05	1e-05	0.991829	1e-05	0.008121	1e-05
SAS	1e-05	1e-05	1e-05	0.998924	1e-05	0.001026	1e-05
SAS	1e-05	1e-05	1e-05	0.999252	1e-05	0.000698	1e-05
SAS	0.057356	1e-05	1e-05	0.895996	1e-05	0.032009	0.014609
SAS	0.005712	1e-05	1e-05	0.929302	0.003893	0.023009	0.038064
SAS	0.074862	1e-05	1e-05	0.904865	0.01305	0.007194	1e-05
SAS	0.038009	1e-05	1e-05	0.906121	1e-05	0.033419	0.022422
SAS	0.051932	1e-05	0.002746	0.90175	0.004406	0.030625	0.008531
SAS	0.053978	1e-05	1e-05	0.916686	0.016638	1e-05	0.012668
SAS	0.043821	1e-05	1e-05	0.914792	0.000264	0.027106	0.013998
SAS	1e-05	1e-05	1e-05	0.987263	1e-05	0.012687	1e-05
SAS	1e-05	1e-05	1e-05	0.992997	1e-05	1e-05	0.006953
SAS	0.067774	1e-05	1e-05	0.903878	1e-05	0.003344	0.024974
SAS	0.083185	1e-05	1e-05	0.824882	0.004933	1e-05	0.08697
SAS	1e-05	1e-05	1e-05	0.95882	1e-05	0.04113	1e-05
SAS	1e-05	1e-05	1e-05	0.963087	0.004356	0.032517	1e-05
SAS	1e-05	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05
SAS	0.067504	1e-05	1e-05	0.900211	1e-05	0.028745	0.00351
SAS	0.055202	1e-05	1e-05	0.918689	0.001178	0.016101	0.008811
SAS	0.072466	1e-05	1e-05	0.901612	0.014004	0.011888	1e-05
SAS	0.088793	1e-05	1e-05	0.829033	0.006829	0.002229	0.073095
SAS	0.064526	1e-05	1e-05	0.90467	0.012368	1e-05	0.018406
SAS	0.043112	1e-05	1e-05	0.932185	1e-05	0.002028	0.022646
SAS	0.021706	1e-05	1e-05	0.909829	1e-05	0.022544	0.04589
SAS	1e-05	1e-05	1e-05	0.990671	1e-05	0.005392	0.003896
SAS	0.056468	1e-05	1e-05	0.905211	1e-05	0.018079	0.020213
SAS	0.054503	1e-05	1e-05	0.920311	1e-05	0.019375	0.005781
SAS	0.032197	1e-05	1e-05	0.905756	0.027543	0.011106	0.023378
SAS	0.045501	1e-05	1e-05	0.919315	0.0026	0.008133	0.02443
SAS	0.026587	1e-05	1e-05	0.926633	1e-05	0.017679	0.02907
SAS	0.064284	1e-05	1e-05	0.915659	1e-05	0.014018	0.006009
SAS	0.035616	1e-05	1e-05	0.910933	1e-05	0.032678	0.020744
SAS	0.028214	1e-05	1e-05	0.771088	0.026536	0.111541	0.062601
SAS	0.062263	1e-05	1e-05	0.765197	0.037622	0.095647	0.039251
SAS	0.050965	1e-05	1e-05	0.766403	0.025817	0.102856	0.053939
SAS	0.022006	1e-05	1e-05	0.77871	0.03661	0.08411	0.078545
SAS	0.01243	1e-05	1e-05	0.77117	0.083815	0.082892	0.049672
SAS	0.054492	8.2e-05	1e-05	0.769643	0.023743	0.111458	0.040572
SAS	0.058747	0.000228	1e-05	0.786182	0.025439	0.052586	0.076808
SAS	0.018163	1e-05	1e-05	0.775281	0.032788	0.105812	0.067936
SAS	0.044406	1e-05	1e-05	0.798835	0.035676	0.073637	0.047426
SAS	0.04871	1e-05	1e-05	0.782866	0.037404	0.087059	0.043941
SAS	0.014393	0.000334	1e-05	0.76991	0.012023	0.124596	0.078734
SAS	0.032351	1e-05	1e-05	0.789462	0.042087	0.08959	0.04649
SAS	0.024529	1e-05	1e-05	0.789571	0.048333	0.074132	0.063415
SAS	0.027217	1e-05	1e-05	0.789101	0.036531	0.100107	0.047024
SAS	0.054868	1e-05	1e-05	0.777822	0.038569	0.085272	0.043449
SAS	0.035673	0.001613	1e-05	0.775801	0.039652	0.095517	0.051734
SAS	0.032502	1e-05	1e-05	0.793364	0.026178	0.088921	0.059015
SAS	0.050321	0.001194	1e-05	0.774873	0.054579	0.098623	0.020401
SAS	0.035025	1e-05	1e-05	0.756241	0.057172	0.110908	0.040634
SAS	0.041764	1.1e-05	1e-05	0.788906	0.045581	0.069232	0.054495
SAS	0.031221	1e-05	1e-05	0.784138	0.035454	0.093064	0.056102
SAS	0.030285	1e-05	1e-05	0.792112	0.005997	0.116959	0.054627
SAS	0.049022	1e-05	1e-05	0.792411	0.02668	0.088981	0.042887
SAS	0.001932	1e-05	1e-05	0.789179	0.033531	0.090132	0.085205
SAS	0.018791	1e-05	1e-05	0.77535	0.033828	0.102154	0.069857
SAS	0.049492	1e-05	1e-05	0.804531	0.033404	0.077088	0.035466
SAS	0.006868	1e-05	1e-05	0.794344	0.034208	0.10016	0.064399
SAS	0.0341	0.002761	1e-05	0.776762	0.042279	0.089962	0.054126
SAS	5.4e-05	1e-05	1e-05	0.927191	0.029946	0.005186	0.037603
SAS	1.5e-05	1.8e-05	1e-05	0.943201	0.017447	0.016141	0.023168
SAS	0.047169	1e-05	1e-05	0.780935	0.029829	0.101491	0.040556
SAS	0.018841	1e-05	1e-05	0.801334	0.046071	0.0755	0.058234
SAS	0.029233	1e-05	1e-05	0.765414	0.022741	0.116392	0.0662
SAS	0.005347	1e-05	1e-05	0.796372	0.027756	0.091498	0.079006
SAS	0.048142	1.1e-05	1e-05	0.800363	0.012567	0.093238	0.04567
SAS	0.046879	1e-05	1e-05	0.759452	0.024334	0.119776	0.049539
SAS	0.073391	1e-05	1e-05	0.893739	1e-05	0.007372	0.025468
SAS	0.103288	1e-05	1e-05	0.878491	0.00948	1e-05	0.008711
SAS	0.060565	1e-05	1e-05	0.923127	0.003214	0.013064	1e-05
SAS	0.080836	1e-05	1e-05	0.889642	1e-05	0.005363	0.024129
SAS	0.065155	1e-05	1e-05	0.922336	1e-05	0.012468	1e-05
SAS	0.022348	1e-05	1e-05	0.9187	1e-05	0.030697	0.028225
SAS	0.068351	1e-05	1e-05	0.919789	1e-05	1e-05	0.01182
SAS	0.082852	1e-05	1e-05	0.917098	1e-05	1e-05	1e-05
SAS	0.10769	1e-05	1e-05	0.89226	1e-05	1e-05	1e-05
SAS	0.054208	1e-05	1e-05	0.88239	1e-05	0.025544	0.037828
SAS	0.075918	1e-05	1e-05	0.899541	0.008643	0.002528	0.01335
SAS	0.036449	1e-05	1e-05	0.926561	1e-05	0.023135	0.013825
SAS	0.043633	1e-05	1e-05	0.905385	0.0031	1e-05	0.047851
SAS	0.014703	2e-05	1e-05	0.905567	0.018896	0.052062	0.008742
SAS	0.054902	1e-05	1e-05	0.901049	1e-05	0.031498	0.01252
SAS	0.081218	1e-05	1e-05	0.885318	0.003096	0.019144	0.011203
SAS	0.05331	1e-05	1e-05	0.900196	0.011607	0.018733	0.016134
SAS	0.044937	1e-05	1e-05	0.939715	0.007379	0.007938	1e-05
EUR	0.649042	1e-05	1e-05	1e-05	1e-05	1e-05	0.350908
EUR	0.645941	1.7e-05	1e-05	1e-05	1e-05	1e-05	0.354002
EUR	0.630691	1e-05	1e-05	1e-05	1e-05	1e-05	0.369258
EUR	0.604847	1e-05	1e-05	1e-05	1e-05	1e-05	0.395103
EUR	0.64212	1e-05	1e-05	1e-05	1e-05	1e-05	0.35783
EUR	0.612281	1.3e-05	1e-05	1e-05	1e-05	1e-05	0.387666
EUR	0.587966	1e-05	1e-05	1e-05	1.2e-05	1e-05	0.411982
EUR	0.6152	1e-05	1e-05	1e-05	1e-05	1e-05	0.38475
EUR	0.645649	1e-05	1e-05	1e-05	1e-05	1e-05	0.354301
EUR	0.639493	1e-05	1e-05	1e-05	1e-05	1e-05	0.360457
EUR	0.666273	1e-05	1e-05	1e-05	1e-05	1e-05	0.333677
EUR	0.582764	1e-05	1e-05	1.3e-05	1e-05	1e-05	0.417183
EUR	0.621589	1e-05	1e-05	1e-05	1e-05	1e-05	0.378361
EUR	0.637015	1e-05	1e-05	1e-05	1e-05	1e-05	0.362935
EUR	0.571769	1.3e-05	1e-05	0.000984	1e-05	1e-05	0.427204
EUR	0.56352	1.1e-05	1e-05	1.6e-05	1e-05	1e-05	0.436422
EUR	0.684602	1e-05	1e-05	1.5e-05	1e-05	1e-05	0.315342
EUR	0.637347	1e-05	1e-05	1e-05	1e-05	1e-05	0.362603
EUR	0.661397	1e-05	1e-05	1e-05	1e-05	1e-05	0.338553
EUR	0.548573	1e-05	1e-05	1e-05	1e-05	1e-05	0.451377
EUR	0.579957	1e-05	1e-05	0.004193	1e-05	1e-05	0.41581
EUR	0.650456	1e-05	1e-05	1e-05	1e-05	1e-05	0.349494
EUR	0.683914	1e-05	1e-05	1e-05	1e-05	1e-05	0.316036
EUR	0.640322	1e-05	1e-05	1e-05	1e-05	1e-05	0.359628
EUR	0.521011	1e-05	1e-05	0.002156	1e-05	1e-05	0.476793
EUR	0.606448	1.6e-05	1e-05	1e-05	1e-05	1e-05	0.393495
EUR	0.587662	1e-05	1.1e-05	0.006768	1e-05	1e-05	0.405529
EUR	0.62222	1e-05	1e-05	1e-05	1e-05	1e-05	0.37773
EUR	0.606402	1e-05	1e-05	1e-05	1e-05	1e-05	0.393548
EUR	0.633584	1e-05	1e-05	1e-05	1e-05	1e-05	0.366366
EUR	0.631225	1e-05	1e-05	1e-05	1e-05	1e-05	0.368725
EUR	0.631688	1e-05	1e-05	1e-05	1e-05	1e-05	0.368262
EUR	0.556149	1e-05	1e-05	0.013053	1e-05	1e-05	0.430758
EUR	0.642165	1e-05	1e-05	0.002578	1e-05	1e-05	0.355217
EUR	0.642859	1e-05	1e-05	0.005068	1e-05	1e-05	0.352034
EUR	0.62885	1e-05	1e-05	1e-05	1e-05	1e-05	0.3711
EUR	0.631404	1e-05	1e-05	0.011001	1e-05	1e-05	0.357555
EUR	0.621332	1e-05	1e-05	1e-05	1e-05	1e-05	0.378618
EUR	0.675106	1e-05	1e-05	1e-05	1e-05	1e-05	0.324844
EUR	0.677802	1e-05	1e-05	1e-05	1e-05	1e-05	0.322148
EUR	0.668625	1e-05	1e-05	1e-05	1e-05	1e-05	0.331325
EUR	0.646909	1e-05	0.004136	1e-05	1e-05	1e-05	0.348915
EUR	0.63311	1e-05	1e-05	1e-05	1e-05	1e-05	0.36684
EUR	0.642234	1e-05	1e-05	1.2e-05	1e-05	1e-05	0.357714
EUR	0.519196	1e-05	1e-05	0.002368	1e-05	1e-05	0.478396
EUR	0.663119	1e-05	1e-05	1e-05	1e-05	1e-05	0.336831
EUR	0.6296	1e-05	1e-05	1e-05	1e-05	1e-05	0.37035
EUR	0.621884	1e-05	1e-05	1e-05	1e-05	1e-05	0.378066
EUR	0.620484	1e-05	1e-05	1e-05	1e-05	1e-05	0.379466
EUR	0.650995	1e-05	1e-05	1e-05	1e-05	1e-05	0.348955
EUR	0.658653	1.2e-05	1e-05	1e-05	1e-05	1e-05	0.341295
EUR	0.585194	1e-05	0.001036	1e-05	1e-05	1e-05	0.41373
EUR	0.60163	1e-05	1e-05	1e-05	1e-05	1e-05	0.39832
EUR	0.571181	1e-05	1e-05	1e-05	1e-05	1e-05	0.428769
EUR	0.627487	1e-05	1e-05	1e-05	1e-05	1e-05	0.372463
EUR	0.675675	1e-05	1.6e-05	0.00818	1e-05	1e-05	0.316099
EUR	0.612568	1e-05	1e-05	1e-05	1e-05	1e-05	0.387382
EUR	0.639104	1e-05	1e-05	1e-05	1e-05	1e-05	0.360846
EUR	0.602371	1e-05	1e-05	0.001752	1e-05	1e-05	0.395837
EUR	0.640827	1.3e-05	1e-05	1e-05	1e-05	1e-05	0.35912
EUR	0.655413	1e-05	1e-05	1e-05	1e-05	1e-05	0.344537
EUR	0.656023	1e-05	1e-05	1e-05	1e-05	1e-05	0.343927
EUR	0.581134	1e-05	1e-05	1e-05	1e-05	1e-05	0.418816
EUR	0.573456	1e-05	1e-05	1e-05	1e-05	1e-05	0.426494
EUR	0.484771	1e-05	1e-05	1e-05	1e-05	1e-05	0.515179
EUR	0.510422	1.5e-05	1.3e-05	0.000321	1e-05	1e-05	0.48921
EUR	0.633893	1e-05	1e-05	0.000775	1e-05	1e-05	0.365292
EUR	0.679275	1e-05	1e-05	1e-05	1e-05	1e-05	0.320675
EUR	0.680102	1e-05	1e-05	0.004065	1e-05	1e-05	0.315793
EUR	0.648848	1e-05	1e-05	1e-05	1e-05	1e-05	0.351102
EUR	0.614975	1e-05	1.3e-05	1e-05	1e-05	1e-05	0.384973
EUR	0.696263	1e-05	1e-05	1e-05	1e-05	1e-05	0.303687
EUR	0.674183	1e-05	0.004263	0.006035	1e-05	1e-05	0.315489
EUR	0.593791	1e-05	1.3e-05	0.02295	0.007113	1e-05	0.376112
EUR	0.65927	1.8e-05	1e-05	1e-05	1e-05	1e-05	0.340672
EUR	0.627884	1e-05	1e-05	1e-05	1e-05	1e-05	0.372066
EUR	0.619391	1e-05	0.005241	1e-05	1e-05	1e-05	0.375328
EUR	0.619762	1.1e-05	1e-05	1e-05	1e-05	1e-05	0.380186
EUR	0.665073	1e-05	0.005611	0.003126	1e-05	1e-05	0.32616
EUR	0.579424	1e-05	1e-05	1e-05	1e-05	1e-05	0.420526
EUR	0.602	0.008546	1e-05	1e-05	1e-05	1e-05	0.389413
EUR	0.695704	1e-05	1e-05	1e-05	1e-05	1e-05	0.304245
EUR	0.670829	1e-05	1e-05	1e-05	1e-05	1e-05	0.329121
EUR	0.668612	1e-05	1.7e-05	1.5e-05	1e-05	1e-05	0.331327
EUR	0.686467	0.006329	1e-05	1e-05	1e-05	1e-05	0.307164
EUR	0.617623	1e-05	1e-05	1.2e-05	1e-05	1e-05	0.382325
EUR	0.642309	1e-05	1e-05	1e-05	1e-05	1e-05	0.357641
EUR	0.660676	1e-05	1e-05	0.010042	1e-05	1e-05	0.329242
EUR	0.595048	1e-05	1.1e-05	1e-05	1e-05	1e-05	0.4049
EUR	0.640598	1e-05	1e-05	1e-05	1e-05	1e-05	0.359352
EUR	0.642397	1e-05	1e-05	1e-05	1e-05	1e-05	0.357553
EUR	0.608413	1e-05	1e-05	1e-05	1e-05	1e-05	0.391537
EUR	0.657607	2e-05	1e-05	1e-05	1e-05	1e-05	0.342333
EUR	0.648672	1e-05	1e-05	0.006217	1e-05	1e-05	0.345071
EUR	0.602142	1e-05	1e-05	1e-05	1e-05	1e-05	0.397808
EUR	0.645352	1e-05	1e-05	0.016986	1e-05	1e-05	0.337622
EUR	0.634335	1e-05	2e-05	1e-05	1e-05	1e-05	0.365605
EUR	0.630707	1e-05	1e-05	1e-05	1e-05	1e-05	0.369243
EUR	0.637454	1e-05	1e-05	1e-05	1.3e-05	1e-05	0.362493
EUR	0.618978	1e-05	1e-05	1e-05	1e-05	1e-05	0.380972
EUR	0.561264	1e-05	1.6e-05	1e-05	1e-05	1e-05	0.43868
EUR	0.653857	1e-05	1e-05	1e-05	1e-05	1e-05	0.346093
EUR	0.633559	1.3e-05	1e-05	1e-05	1e-05	1e-05	0.366388
EUR	0.620129	1e-05	1e-05	1.5e-05	1e-05	1e-05	0.379816
EUR	0.681715	1e-05	1e-05	0.004507	1e-05	1e-05	0.313738
EUR	0.620449	1e-05	1e-05	1e-05	1e-05	1e-05	0.379501
EUR	0.591525	1e-05	1e-05	1.1e-05	1e-05	1e-05	0.408424
EUR	0.618975	1e-05	1e-05	1e-05	1e-05	1e-05	0.380975
EUR	0.653191	1e-05	1e-05	1e-05	1e-05	1e-05	0.346759
EUR	0.672442	1e-05	1e-05	1e-05	1e-05	1e-05	0.327508
EUR	0.637914	1e-05	1e-05	1e-05	1e-05	1e-05	0.362036
EUR	0.63471	1e-05	1e-05	1.4e-05	1e-05	1e-05	0.365235
EUR	0.576406	1e-05	1e-05	1e-05	1e-05	1e-05	0.423544
EUR	0.634277	1e-05	0.002574	0.016569	1e-05	1e-05	0.34655
EUR	0.613011	1e-05	1e-05	0.00382	1e-05	1e-05	0.383129
EUR	0.654014	1e-05	2e-05	1e-05	1e-05	1e-05	0.345926
EUR	0.52392	1e-05	1.5e-05	1e-05	1e-05	1e-05	0.476025
EUR	0.689449	1e-05	1e-05	1e-05	1e-05	1e-05	0.310501
EUR	0.616742	1e-05	1e-05	1e-05	1e-05	1e-05	0.383208
EUR	0.557673	1e-05	1e-05	1e-05	1.3e-05	1e-05	0.442274
EUR	0.619382	1e-05	1e-05	1e-05	1e-05	1e-05	0.380568
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99993	2e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1.1e-05	1e-05	0.999939	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
AFR	1e-05	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.548896	0.451054	1e-05
EAS	1e-05	2e-05	1e-05	1e-05	0.43445	0.56549	1e-05
EAS	0.0141	0.002012	1e-05	0.008055	0.662852	0.31296	1e-05
EAS	0.008043	1e-05	1e-05	1e-05	0.644256	0.347661	1e-05
EAS	1e-05	1e-05	1e-05	0.007085	0.659095	0.321923	0.011866
EAS	1e-05	1e-05	1e-05	1e-05	0.560214	0.439736	1e-05
EAS	1e-05	1.4e-05	1e-05	1e-05	0.436212	0.563734	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.621806	0.373336	0.004817
EAS	0.004783	1e-05	1e-05	1e-05	0.652262	0.326919	0.016006
EAS	1e-05	1e-05	1e-05	1e-05	0.469241	0.527945	0.002774
EAS	1e-05	1e-05	1e-05	1e-05	0.589832	0.398701	0.011427
EAS	0.002957	1e-05	1e-05	1e-05	0.664721	0.31867	0.013622
EAS	0.012872	1e-05	1e-05	1e-05	0.686533	0.300371	0.000194
EAS	0.010469	1e-05	1e-05	1e-05	0.652435	0.33681	0.000256
EAS	1e-05	0.001	1e-05	0.000596	0.694564	0.296557	0.007263
EAS	1e-05	1.9e-05	1e-05	1e-05	0.417028	0.582913	1e-05
EAS	0.010688	1e-05	1e-05	1e-05	0.637965	0.351306	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.403086	0.596864	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.680248	0.319702	1e-05
EAS	0.009056	0.000863	1e-05	0.005316	0.654668	0.329087	0.001
EAS	0.004573	1e-05	1e-05	1e-05	0.682423	0.307694	0.00528
EAS	1e-05	2e-05	1e-05	1e-05	0.407573	0.592367	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.201849	0.798101	1e-05
EAS	1e-05	1.3e-05	1e-05	1e-05	0.494966	0.504982	1e-05
EAS	1e-05	0.007626	1e-05	1e-05	0.621612	0.351252	0.01948
EAS	1e-05	1e-05	1e-05	1e-05	0.48105	0.513861	0.005049
EAS	0.00147	0.004335	1e-05	1e-05	0.69687	0.297296	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.654352	0.338717	0.00689
EAS	0.002526	1e-05	1e-05	1e-05	0.553377	0.444057	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.418328	0.581622	1e-05
EAS	1e-05	0.000717	1e-05	0.010149	0.649903	0.324714	0.014498
EAS	0.005689	0.000141	1e-05	1e-05	0.651206	0.335921	0.007024
EAS	0.007323	1e-05	1e-05	1e-05	0.691875	0.29961	0.001162
EAS	1e-05	0.001981	1e-05	1e-05	0.657878	0.322681	0.017431
EAS	1e-05	1.1e-05	1e-05	1e-05	0.400534	0.599416	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.63358	0.36637	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.631006	0.368944	1e-05
EAS	1e-05	1.7e-05	1e-05	1e-05	0.453044	0.546899	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.414092	0.585858	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.682202	0.317748	1e-05
EAS	0.001151	1e-05	1e-05	1e-05	0.444389	0.55442	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.68406	0.31589	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.5707	0.42925	1e-05
EAS	1e-05	0.000147	1e-05	0.001086	0.661292	0.331522	0.005933
EAS	1.2e-05	1e-05	1e-05	1e-05	0.414555	0.585394	1e-05
EAS	1e-05	1.8e-05	1e-05	1e-05	0.424279	0.575662	1e-05
EAS	0.007048	1e-05	1e-05	1e-05	0.636594	0.356319	1e-05
EAS	1e-05	1e-05	1e-05	0.003072	0.605363	0.391525	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.688652	0.311298	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.700137	0.299813	1e-05
EAS	1e-05	0.001566	1e-05	1e-05	0.651486	0.333115	0.013803
EAS	0.003151	0.00457	1e-05	1e-05	0.672633	0.314593	0.005033
EAS	1.5e-05	0.00223	1e-05	1e-05	0.63141	0.354016	0.012309
EAS	1e-05	1e-05	1e-05	1e-05	0.500171	0.499779	1e-05
EAS	0.01349	1e-05	1e-05	1e-05	0.656065	0.330405	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.389823	0.610127	1e-05
EAS	1e-05	0.006375	1e-05	0.001641	0.639712	0.336526	0.015725
EAS	0.000622	0.00513	1e-05	0.000292	0.650167	0.331453	0.012326
EAS	1e-05	1.3e-05	1e-05	1e-05	0.602109	0.397839	1e-05
EAS	1e-05	0.002584	1e-05	1e-05	0.660785	0.333136	0.003465
EAS	1e-05	1e-05	1e-05	0.008171	0.68155	0.310239	1e-05
EAS	0.00842	0.004965	1e-05	1e-05	0.648396	0.338189	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.589573	0.410377	1e-05
EAS	1e-05	1e-05	1e-05	0.002462	0.656106	0.338635	0.002767
EAS	1e-05	1e-05	1e-05	1e-05	0.444203	0.555746	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.416504	0.583446	1e-05
EAS	0.013055	0.00147	1e-05	0.003833	0.671085	0.308587	0.00196
EAS	1e-05	1e-05	1e-05	1e-05	0.65627	0.331774	0.011916
EAS	0.00335	1e-05	1e-05	0.007469	0.647059	0.335366	0.006736
EAS	0.001257	0.00208	1e-05	1e-05	0.674463	0.321024	0.001157
EAS	1e-05	1.1e-05	1e-05	1e-05	0.567011	0.432938	1e-05
EAS	1e-05	1e-05	1e-05	0.002329	0.673734	0.306822	0.017085
EAS	1e-05	1e-05	1e-05	1e-05	0.637335	0.362615	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.648737	0.348346	0.002876
EAS	0.002552	0.001686	1e-05	1e-05	0.675286	0.298404	0.022052
EAS	1e-05	1e-05	1e-05	1e-05	0.438821	0.561129	1e-05
EAS	1e-05	1.2e-05	1e-05	1e-05	0.204449	0.795499	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.500929	0.499021	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.357207	0.642743	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.528934	0.471015	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.401164	0.598786	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.596455	0.403495	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.466062	0.533888	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.673764	0.317007	0.009189
EAS	1e-05	1e-05	1e-05	1e-05	0.364138	0.635812	1e-05
EAS	1e-05	1.1e-05	1e-05	1e-05	0.479371	0.520578	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.467377	0.532573	1e-05
EAS	1e-05	1.9e-05	1e-05	1e-05	0.377596	0.622344	1e-05
