region	group1	group2	group3	group4	group5
SAS	1e-05	0.067688	0.021413	1e-05	0.91088
SAS	1e-05	0.052802	0.030667	1e-05	0.916511
SAS	1e-05	0.038595	0.048562	1e-05	0.912823
SAS	1e-05	0.098971	0.006591	1e-05	0.894417
SAS	1e-05	0.078018	1e-05	1e-05	0.921952
SAS	1e-05	0.084613	0.002145	1e-05	0.913222
SAS	1e-05	0.097417	0.003185	1e-05	0.899378
SAS	1e-05	0.082341	0.000539	1e-05	0.9171
SAS	1e-05	0.085638	0.008379	1e-05	0.905963
SAS	1.3e-05	0.078793	0.026603	1e-05	0.89458
SAS	1e-05	1e-05	0.036357	1e-05	0.963613
SAS	1.4e-05	0.03304	0.040294	1e-05	0.926642
SAS	1e-05	0.013662	0.027958	1e-05	0.95836
SAS	1e-05	0.078934	0.013754	1e-05	0.907293
SAS	1e-05	0.065578	0.019445	1e-05	0.914957
SAS	1e-05	0.047837	0.029761	1e-05	0.922383
SAS	1e-05	0.062451	0.018864	1e-05	0.918665
SAS	1e-05	0.048025	0.028276	1e-05	0.92368
SAS	1e-05	0.067988	0.018459	1e-05	0.913533
SAS	1e-05	0.057393	0.023625	1e-05	0.918962
SAS	1e-05	0.059746	0.023969	1e-05	0.916266
SAS	1e-05	0.083026	0.016123	1e-05	0.900832
SAS	1e-05	0.192387	0.008768	1e-05	0.798824
SAS	1e-05	0.027451	0.034288	1e-05	0.938241
SAS	1e-05	0.053908	0.053906	1e-05	0.892166
SAS	1e-05	0.059182	0.018015	1e-05	0.922783
SAS	1e-05	0.011776	0.000129	1e-05	0.988075
SAS	1e-05	0.09361	1e-05	1e-05	0.90636
SAS	1e-05	0.08607	0.001885	1e-05	0.912025
SAS	1e-05	0.128901	0.033137	1e-05	0.837942
SAS	1e-05	0.071487	0.009496	1e-05	0.918998
SAS	1e-05	1e-05	0.0045	1e-05	0.99547
SAS	1e-05	1e-05	1e-05	1e-05	0.99996
SAS	1e-05	1e-05	1e-05	1e-05	0.99996
SAS	1e-05	0.072532	0.02785	1e-05	0.899598
SAS	1e-05	0.041762	0.026219	1e-05	0.931999
SAS	1e-05	0.075431	0.017428	1e-05	0.90712
SAS	1e-05	0.060106	0.031184	1e-05	0.90869
SAS	0.003043	0.061094	0.032656	1e-05	0.903197
SAS	1.2e-05	0.067336	0.013836	1e-05	0.918807
SAS	1e-05	0.058105	0.025234	1e-05	0.916641
SAS	1e-05	1e-05	0.010311	1e-05	0.989659
SAS	1e-05	0.006256	1e-05	1e-05	0.993714
SAS	1e-05	0.092867	0.001453	1e-05	0.90566
SAS	1.8e-05	0.167623	0.004826	1e-05	0.827524
SAS	1e-05	1e-05	0.03855	1e-05	0.96142
SAS	1e-05	1e-05	0.034616	1e-05	0.965354
SAS	1e-05	1e-05	1e-05	1e-05	0.99996
SAS	1e-05	0.072603	0.025624	1e-05	0.901753
SAS	1e-05	0.065121	0.015027	1e-05	0.919832
SAS	1e-05	0.072803	0.023043	1e-05	0.904134
SAS	1e-05	0.159848	0.009417	1e-05	0.830715
SAS	1e-05	0.083829	0.009876	1e-05	0.906275
SAS	1e-05	0.065613	1e-05	1e-05	0.934357
SAS	1e-05	0.065267	0.02197	1e-05	0.912742
SAS	1e-05	0.004326	0.00065	1e-05	0.995004
SAS	1e-05	0.076834	0.014761	1e-05	0.908385
SAS	1e-05	0.061565	0.015677	1e-05	0.922739
SAS	1e-05	0.055253	0.03681	1e-05	0.907917
SAS	1e-05	0.069776	0.009142	1e-05	0.921062
SAS	1e-05	0.054859	0.015341	1e-05	0.92978
SAS	1e-05	0.071612	0.010962	1e-05	0.917406
SAS	1e-05	0.056049	0.030789	1e-05	0.913142
SAS	1e-05	0.087871	0.138259	1e-05	0.773851
SAS	1e-05	0.100663	0.132149	1e-05	0.767168
SAS	1e-05	0.102739	0.128214	1e-05	0.769028
SAS	1e-05	0.096458	0.121129	0.000821	0.781582
SAS	1e-05	0.060201	0.166435	1e-05	0.773345
SAS	1e-05	0.093938	0.134156	1e-05	0.771886
SAS	1e-05	0.13247	0.078051	0.00104	0.788429
SAS	1e-05	0.082793	0.13914	0.000227	0.77783
SAS	1e-05	0.090127	0.108765	1e-05	0.801088
SAS	1e-05	0.091441	0.123697	1e-05	0.784841
SAS	1e-05	0.088588	0.137745	1e-05	0.773647
SAS	1e-05	0.076945	0.13108	1e-05	0.791955
SAS	1e-05	0.085015	0.122838	1e-05	0.792126
SAS	1e-05	0.072356	0.136244	1e-05	0.79138
SAS	1e-05	0.097142	0.123013	1e-05	0.779825
SAS	1e-05	0.085356	0.134695	0.001798	0.778142
SAS	1e-05	0.089025	0.115187	1e-05	0.795768
SAS	1e-05	0.070764	0.151281	0.001134	0.776812
SAS	1e-05	0.074396	0.167266	1e-05	0.758318
SAS	1e-05	0.094335	0.114515	1e-05	0.79113
SAS	1e-05	0.084885	0.128395	1e-05	0.7867
SAS	1e-05	0.082051	0.122667	1e-05	0.795262
SAS	1e-05	0.090647	0.114892	1e-05	0.794442
SAS	1e-05	0.082151	0.12538	1e-05	0.792448
SAS	1e-05	0.085024	0.136557	1e-05	0.778399
SAS	1e-05	0.084075	0.109222	1e-05	0.806682
SAS	1e-05	0.06804	0.134938	1e-05	0.797002
SAS	1e-05	0.085779	0.131806	0.003098	0.779307
SAS	1e-05	0.036541	0.034556	1e-05	0.928883
SAS	1e-05	0.017187	0.032435	1e-05	0.950358
SAS	1e-05	0.08649	0.130345	1e-05	0.783145
SAS	1e-05	0.07417	0.121654	1e-05	0.804155
SAS	1e-05	0.092512	0.139418	1e-05	0.768049
SAS	1e-05	0.079809	0.120454	1e-05	0.799717
SAS	1e-05	0.092241	0.104833	1e-05	0.802906
SAS	1e-05	0.09447	0.143706	1e-05	0.761804
SAS	1e-05	0.099131	0.003345	1e-05	0.897504
SAS	1e-05	0.113427	0.0064	1e-05	0.880153
SAS	1e-05	0.061673	0.01373	1e-05	0.924577
SAS	1e-05	0.105506	0.002264	1e-05	0.89221
SAS	1e-05	0.066543	0.009009	1e-05	0.924428
SAS	1e-05	0.04957	0.029371	1e-05	0.921039
SAS	1e-05	0.081083	1e-05	1e-05	0.918887
SAS	1e-05	0.084035	1e-05	1e-05	0.915935
SAS	1e-05	0.10792	1e-05	1e-05	0.89205
SAS	1e-05	0.090989	0.023892	1e-05	0.885099
SAS	1e-05	0.090228	0.008804	1e-05	0.900948
SAS	1e-05	0.050461	0.019815	1e-05	0.929705
SAS	1e-05	0.090223	0.002326	1e-05	0.90743
SAS	1e-05	0.023567	0.068931	1e-05	0.907483
SAS	1e-05	0.068237	0.028642	1e-05	0.903101
SAS	1e-05	0.093579	0.019814	1e-05	0.886588
SAS	1.8e-05	0.070027	0.028278	1e-05	0.901667
SAS	1e-05	0.045913	0.012616	1e-05	0.941452
EUR	1e-05	0.998728	1e-05	1e-05	0.001242
EUR	1e-05	0.992209	1e-05	1e-05	0.007761
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.996938	0.000384	1e-05	0.002658
EUR	1e-05	0.999642	1e-05	1e-05	0.000328
EUR	1e-05	0.992952	1e-05	1e-05	0.007018
EUR	1e-05	0.999116	0.000854	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.998455	0.001515	1e-05	1e-05
EUR	1e-05	0.9992	1e-05	1e-05	0.00077
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.998067	0.001903	1e-05	1e-05
EUR	1e-05	0.995509	1e-05	1e-05	0.004461
EUR	1e-05	0.98813	1e-05	1e-05	0.01184
EUR	1e-05	0.997617	1e-05	1e-05	0.002353
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.999379	1e-05	1e-05	0.000591
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.998296	1.7e-05	1e-05	0.001667
EUR	1e-05	0.987334	0.001214	1e-05	0.011432
EUR	1e-05	0.998899	1e-05	1e-05	0.001071
EUR	1e-05	0.996162	1e-05	1e-05	0.003808
EUR	1e-05	0.993341	1e-05	1e-05	0.006629
EUR	1e-05	0.983194	0.010905	0.000834	0.005057
EUR	1e-05	0.996506	0.001041	1e-05	0.002433
EUR	1e-05	0.985463	1e-05	1e-05	0.014507
EUR	1e-05	0.999153	1e-05	1e-05	0.000817
EUR	1e-05	0.993412	1e-05	1e-05	0.006558
EUR	1e-05	0.996083	1e-05	1e-05	0.003887
EUR	1e-05	0.995474	1e-05	1e-05	0.004496
EUR	1e-05	0.992367	1e-05	1e-05	0.007603
EUR	0.001595	0.97607	0.003361	1e-05	0.018963
EUR	1e-05	0.989902	1e-05	1e-05	0.010068
EUR	1e-05	0.987636	1e-05	1e-05	0.012334
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	0.002494	0.981016	1e-05	1e-05	0.01647
EUR	1e-05	0.992119	1e-05	1e-05	0.007851
EUR	1e-05	0.995228	1e-05	1e-05	0.004742
EUR	1e-05	0.996592	1e-05	1e-05	0.003378
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	0.006214	0.993756	1e-05	1e-05	1e-05
EUR	1e-05	0.99532	0.00465	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.985553	0.007771	1e-05	0.006656
EUR	1e-05	0.998436	1e-05	1e-05	0.001534
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.99775	1e-05	1e-05	0.00222
EUR	1e-05	0.999645	1e-05	1e-05	0.000325
EUR	1e-05	0.9976	1e-05	1e-05	0.00237
EUR	1e-05	0.995184	0.004786	1e-05	1e-05
EUR	0.002715	0.988589	0.008676	1e-05	1e-05
EUR	1e-05	0.999956	1.4e-05	1e-05	1e-05
EUR	1e-05	0.99225	0.000319	1e-05	0.007411
EUR	1e-05	0.998834	1.4e-05	1e-05	0.001132
EUR	1e-05	0.9856	1e-05	1e-05	0.01437
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.988554	1e-05	1e-05	0.011416
EUR	1e-05	0.998811	1e-05	1e-05	0.001159
EUR	1e-05	0.99941	1e-05	1e-05	0.00056
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.989708	0.004313	1e-05	0.005959
EUR	1e-05	0.998413	1e-05	1e-05	0.001557
EUR	1e-05	0.997636	0.002334	1e-05	1e-05
EUR	1e-05	0.988134	0.005758	1e-05	0.006088
EUR	1e-05	0.990915	1e-05	1e-05	0.009055
EUR	0.001293	0.998677	1e-05	1e-05	1e-05
EUR	0.002609	0.989421	1.8e-05	1e-05	0.007942
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.997154	0.00242	0.000406	1e-05
EUR	0.000482	0.996921	1e-05	1e-05	0.002577
EUR	0.005629	0.983482	0.002835	1e-05	0.008044
EUR	1e-05	0.961047	0.013157	0.001468	0.024318
EUR	1e-05	0.996322	1e-05	1e-05	0.003648
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	0.006917	0.991952	1e-05	1e-05	0.001111
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	0.007041	0.985191	0.004027	1e-05	0.003731
EUR	1e-05	0.994297	1.1e-05	1e-05	0.005672
EUR	1e-05	0.985888	0.00231	0.011782	1e-05
EUR	1e-05	0.994396	1e-05	1e-05	0.005574
EUR	1e-05	0.998627	1e-05	1e-05	0.001343
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.988527	0.000795	0.007758	0.002911
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.983386	1e-05	1e-05	0.016584
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.995538	1e-05	1e-05	0.004432
EUR	1e-05	0.999762	1e-05	1e-05	0.000208
EUR	1e-05	0.993825	0.006145	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.986466	0.001766	1e-05	0.011748
EUR	1e-05	0.99615	1e-05	1e-05	0.00382
EUR	1e-05	0.975175	0.001067	1e-05	0.023738
EUR	1e-05	0.999581	0.000389	1e-05	1e-05
EUR	1e-05	0.996717	1e-05	1e-05	0.003253
EUR	1e-05	0.992395	1e-05	1e-05	0.007575
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.996745	1e-05	0.003225	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.98957	1.6e-05	1e-05	0.010394
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.990331	1e-05	1e-05	0.009639
EUR	1e-05	0.998527	1e-05	1e-05	0.001443
EUR	0.000273	0.995038	0.002314	1e-05	0.002365
EUR	1e-05	0.995013	1.9e-05	1e-05	0.004948
EUR	1e-05	0.996262	1e-05	0.000202	0.003516
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.990395	0.0021	1e-05	0.007485
EUR	0.003761	0.97393	0.003615	1e-05	0.018684
EUR	1.2e-05	0.987173	0.003666	1e-05	0.009139
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
EUR	1e-05	0.996938	0.002126	1e-05	0.000916
EUR	1e-05	0.998854	1e-05	1e-05	0.001116
EUR	1e-05	0.997616	1e-05	1e-05	0.002354
EUR	1e-05	0.995464	1e-05	1e-05	0.004506
EUR	1e-05	0.99996	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1e-05	1.1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999958	1e-05	1.2e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999951	1e-05	1.9e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
EAS	1e-05	0.000903	0.999067	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.013621	0.968205	0.009264	0.0089
EAS	1e-05	0.008805	0.984172	0.007003	1e-05
EAS	1e-05	0.010564	0.974807	0.007052	0.007568
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.005659	0.988167	0.006154	1e-05
EAS	1e-05	0.01971	0.972962	0.007308	1e-05
EAS	1e-05	0.002717	0.994768	1e-05	0.002495
EAS	1e-05	0.012258	0.986333	0.00139	1e-05
EAS	1e-05	0.014873	0.975752	0.009356	1e-05
EAS	1e-05	0.012981	0.978474	0.008218	0.000318
EAS	1e-05	0.011794	0.98264	0.005546	1e-05
EAS	1e-05	0.006396	0.980727	0.010806	0.002062
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.012071	0.985702	0.002207	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.998001	0.001969	1e-05
EAS	1e-05	0.01046	0.976993	0.00814	0.004397
EAS	1e-05	0.009999	0.983762	0.006219	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.015561	0.966162	0.015801	0.002466
EAS	1e-05	0.006318	0.993652	1e-05	1e-05
EAS	1e-05	0.00295	0.986112	0.010918	1e-05
EAS	1e-05	0.007509	0.985901	0.00657	1e-05
EAS	1e-05	0.005718	0.99347	0.000791	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.012829	0.967535	0.0092	0.010426
EAS	1e-05	0.011765	0.979279	0.008936	1e-05
EAS	1e-05	0.00901	0.981975	0.008995	1e-05
EAS	1e-05	0.015813	0.974886	0.009281	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99482	0.00515	1e-05
EAS	1e-05	0.001411	0.99219	0.006379	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.998167	0.001803	1e-05
EAS	1e-05	1e-05	0.994158	0.005812	1e-05
EAS	1e-05	0.001009	0.994917	1e-05	0.004054
EAS	1e-05	1e-05	0.998404	0.001566	1e-05
EAS	1e-05	1e-05	0.997942	0.002028	1e-05
EAS	1e-05	0.004615	0.984143	0.008429	0.002803
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.008612	0.987623	0.002038	0.001718
EAS	1e-05	6.9e-05	0.988907	0.0041	0.006914
EAS	1e-05	1e-05	0.996218	0.003752	1e-05
EAS	1e-05	1e-05	0.995003	0.004967	1e-05
EAS	1e-05	0.012751	0.978076	0.009153	1e-05
EAS	1e-05	0.009034	0.979001	0.011945	1e-05
EAS	1e-05	0.011706	0.979539	0.008735	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.014745	0.980504	0.004731	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.014578	0.969845	0.014396	0.001171
EAS	1e-05	0.011571	0.973168	0.014716	0.000536
EAS	1e-05	1e-05	0.998344	0.001626	1e-05
EAS	1e-05	0.00204	0.987384	0.010556	1e-05
EAS	1e-05	0.000847	0.982655	0.009636	0.006852
EAS	1e-05	0.008786	0.978369	0.012826	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.005528	0.986882	0.006291	0.001289
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.01543	0.972065	0.009808	0.002688
EAS	1e-05	0.01145	0.98239	0.00614	1e-05
EAS	1e-05	0.010529	0.975821	0.006982	0.006658
EAS	1e-05	0.00437	0.987667	0.007943	1e-05
EAS	1e-05	1e-05	0.997526	0.002444	1e-05
EAS	1e-05	0.014397	0.97246	0.009689	0.003444
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.003092	0.98826	0.008628	1e-05
EAS	1e-05	0.022588	0.96668	0.010712	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.994162	0.005808	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.008661	0.98368	0.007639	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99957	1e-05	4e-04
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.006985	0.9887	0.004295	1e-05
EAS	1e-05	1e-05	0.995159	0.004811	1e-05
EAS	1e-05	0.027665	0.95133	0.013976	0.00702
EAS	1e-05	0.012018	0.977065	0.009935	0.000972
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.007084	0.98791	0.004987	1e-05
EAS	1e-05	0.02315	0.958053	0.009609	0.009179
EAS	1e-05	0.021413	0.963927	0.008935	0.005715
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.009092	0.987466	0.003422	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	1e-05	0.99996	1e-05	1e-05
EAS	1e-05	0.003026	0.990006	0.00693	2.8e-05
EAS	1e-05	0.013057	0.980639	0.006284	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999958	1e-05	1.2e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.995818	0.004152	1e-05	1e-05	1e-05
AFR	0.999956	1.4e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
EAS	1e-05	1e-05	0.990544	0.009426	1e-05
EAS	1e-05	1e-05	0.987428	0.012542	1e-05
EAS	1e-05	1e-05	0.99368	0.00629	1e-05
EAS	1e-05	1e-05	0.994708	0.005262	1e-05
EAS	1e-05	1e-05	0.996199	0.003771	1e-05
EAS	1e-05	1e-05	0.993503	0.006467	1e-05
EAS	1e-05	1e-05	0.98716	0.01281	1e-05
EAS	1e-05	1e-05	0.988256	0.011714	1e-05
EAS	1e-05	1e-05	0.987854	0.012116	1e-05
EAS	1e-05	1e-05	0.988367	0.011603	1e-05
EAS	1e-05	1e-05	0.987291	0.012679	1e-05
EAS	1e-05	1e-05	0.991865	0.008105	1e-05
EAS	1e-05	1e-05	0.991308	0.008662	1e-05
EAS	1e-05	1e-05	0.988028	0.011942	1e-05
EAS	1e-05	1e-05	0.991493	0.008477	1e-05
EAS	1e-05	1e-05	0.997215	0.002755	1e-05
EAS	1e-05	1e-05	0.99099	0.00898	1e-05
EAS	1e-05	1e-05	0.989725	0.010245	1e-05
EAS	1e-05	1e-05	0.991997	0.007973	1e-05
EAS	1e-05	1e-05	0.992863	0.007107	1e-05
EAS	1e-05	1e-05	0.987918	0.012052	1e-05
EAS	1e-05	1e-05	0.990244	0.009726	1e-05
EAS	1e-05	1e-05	0.995002	0.004968	1e-05
EAS	1e-05	1e-05	0.988296	0.011674	1e-05
EAS	1e-05	1e-05	0.990554	0.009416	1e-05
EAS	1e-05	1e-05	0.98889	0.01108	1e-05
EAS	1e-05	1e-05	0.987017	0.012953	1e-05
EAS	1e-05	1e-05	0.988472	0.011498	1e-05
EAS	1e-05	1e-05	0.98995	0.01002	1e-05
EAS	1e-05	1e-05	0.990837	0.009133	1e-05
EAS	1e-05	1e-05	0.990441	0.009529	1e-05
EAS	1e-05	1e-05	0.983434	0.016536	1e-05
EAS	1e-05	1e-05	0.989752	0.010218	1e-05
EAS	1e-05	1e-05	0.991849	0.008121	1e-05
EAS	1e-05	1e-05	0.993277	0.006693	1e-05
EAS	1e-05	1e-05	0.995068	0.004902	1e-05
EAS	1e-05	1e-05	0.984666	0.015304	1e-05
EAS	1e-05	1e-05	0.986511	0.013459	1e-05
EAS	1e-05	1e-05	0.993937	0.006033	1e-05
EAS	1e-05	1e-05	0.990024	0.009946	1e-05
EAS	1e-05	1e-05	0.989426	0.010544	1e-05
EAS	1e-05	1e-05	0.991897	0.008073	1e-05
EAS	1e-05	1e-05	0.986539	0.013431	1e-05
EAS	1e-05	1e-05	0.991878	0.007873	0.000229
EAS	1e-05	1e-05	0.988955	0.011015	1e-05
EAS	1e-05	1e-05	0.99376	0.00621	1e-05
EAS	1e-05	1e-05	0.986868	0.013102	1e-05
EAS	1e-05	1e-05	0.988763	0.011207	1e-05
EAS	1e-05	1e-05	0.987477	0.012493	1e-05
EAS	1e-05	1e-05	0.991272	0.008698	1e-05
EAS	1e-05	1e-05	0.993998	0.005972	1e-05
EAS	1e-05	1e-05	0.991217	0.008753	1e-05
EAS	1e-05	1e-05	0.990188	0.009782	1e-05
EAS	1e-05	1e-05	0.994383	0.005587	1e-05
EAS	1e-05	1e-05	0.992187	0.007783	1e-05
EAS	1e-05	1e-05	0.993266	0.006704	1e-05
EAS	1e-05	1e-05	0.986792	0.013178	1e-05
EAS	1e-05	1e-05	0.985715	0.010387	0.003877
EAS	1e-05	1e-05	0.988403	0.011567	1e-05
EAS	1e-05	1e-05	0.993606	0.006364	1e-05
EAS	1e-05	1e-05	0.9929	0.00707	1e-05
EAS	1e-05	1e-05	0.985995	0.013975	1e-05
EAS	1e-05	1e-05	0.991465	0.008504	1e-05
EAS	1e-05	1e-05	0.993679	0.006291	1e-05
EAS	1e-05	1e-05	0.99002	0.00995	1e-05
EAS	1e-05	1e-05	0.994398	0.005572	1e-05
EAS	1e-05	1e-05	0.988446	0.011524	1e-05
EAS	1e-05	1e-05	0.992433	0.007537	1e-05
EAS	1e-05	1e-05	0.986952	0.013018	1e-05
EAS	1e-05	1e-05	0.989576	0.010394	1e-05
AFR	0.967584	0.021824	0.00104	1e-05	0.009542
AFR	0.957482	0.029008	1e-05	1e-05	0.01349
AFR	0.953167	0.032364	4.8e-05	1e-05	0.014412
AFR	0.970174	0.024227	0.001475	1e-05	0.004113
AFR	0.958899	0.026182	1e-05	1e-05	0.014898
AFR	0.963697	0.021846	0.002309	1e-05	0.012138
AFR	0.954207	0.032749	1e-05	1e-05	0.013025
AFR	0.942573	0.036351	1e-05	1e-05	0.021056
AFR	0.962199	0.02134	0.002714	1e-05	0.013737
AFR	0.94612	0.038535	0.000415	1e-05	0.01492
AFR	0.958121	0.030751	1e-05	1e-05	0.011107
AFR	0.964107	0.026159	1.2e-05	1e-05	0.009712
AFR	0.952418	0.03098	1e-05	1e-05	0.016582
AFR	0.963961	0.029037	1e-05	1e-05	0.006982
AFR	0.952741	0.029126	0.001798	1e-05	0.016325
AFR	0.937046	0.048168	0.000742	1e-05	0.014033
