PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	tag	run_clean
-0.0108	-0.0059	0.0231	-0.0325	8e-4	0.0011	-0.001	7e-4	-0.0431	0.0327	SAS	0_rand_intrain
-0.0106	-0.005	0.0231	-0.0307	0.0035	0.0024	-4e-4	-0.0016	-0.0409	0.0245	SAS	0_rand_intrain
-0.0102	-0.0035	0.0255	-0.0343	-0.0019	-3e-4	6e-4	0.0019	-0.0203	0.0145	SAS	0_rand_intrain
-0.0105	-0.0051	0.0243	-0.0331	-3e-4	0.0014	-0.0021	-0.0016	-0.0173	0.0161	SAS	0_rand_intrain
-0.0102	-0.0047	0.0244	-0.0333	9e-4	0.0012	0.0011	-0.0015	-0.0206	0.0153	SAS	0_rand_intrain
-0.0104	-0.0045	0.0246	-0.0329	2e-4	0.0015	0.001	0.0013	-0.0214	0.0044	SAS	0_rand_intrain
-0.0104	-0.0045	0.025	-0.0328	5e-4	5e-4	0.0014	0.0011	-0.0266	0.0144	SAS	0_rand_intrain
-0.0104	-0.0087	0.0188	-0.0243	0.0015	-0.0025	9e-4	-0.0027	0.0018	0.0042	SAS	0_rand_intrain
-0.0107	-0.0084	0.0187	-0.025	-5e-4	-0.0016	-0.0016	0.0017	0.0018	-7e-4	SAS	0_rand_intrain
-0.0105	-0.0073	0.0212	-0.0275	0.0012	-0.0021	-0.0016	-5e-4	7e-4	0.0055	SAS	0_rand_intrain
-0.0103	-0.0084	0.0203	-0.0277	-0.001	-0.0019	-0.0016	0.001	-0.003	0.0044	SAS	0_rand_intrain
-0.011	-0.0057	0.0225	-0.0297	-0.0028	-0.0029	-5e-4	3e-4	-0.0432	0.0303	SAS	0_rand_intrain
-0.0109	-0.0045	0.0241	-0.0323	-3e-4	-0.0048	0.0014	-0.0016	-0.0537	0.0299	SAS	0_rand_intrain
-0.0105	-0.0041	0.0248	-0.0316	-3e-4	-8e-4	-0.0016	-0.0012	-0.021	0.0112	SAS	0_rand_intrain
-0.0105	-0.008	0.0197	-0.0269	0.002	-0.0049	0.0017	0.0016	-0.0047	0.0081	SAS	0_rand_intrain
-0.0104	-0.0061	0.025	-0.0339	-0.0036	0.0031	0.0023	-0.0031	-0.0138	0.0109	SAS	0_rand_intrain
-0.0103	-0.0048	0.024	-0.0333	1e-4	6e-4	5e-4	4e-4	-0.0231	0.0175	SAS	0_rand_intrain
-0.0102	-0.0054	0.0242	-0.0321	-1e-4	0.0026	0.0021	8e-4	-0.0247	0.0116	SAS	0_rand_intrain
-0.0105	-0.005	0.0246	-0.033	-0.0026	9e-4	7e-4	7e-4	-0.0198	0.0148	SAS	0_rand_intrain
-0.0103	-0.0051	0.0243	-0.0327	0.0025	0.0047	0.0023	0.002	-0.0155	0.0052	SAS	0_rand_intrain
-0.0103	-0.0035	0.0243	-0.034	8e-4	0.0024	0.0011	-0.001	-0.0311	0.0112	SAS	0_rand_intrain
-0.0103	-0.0019	0.0264	-0.0382	-8e-4	0.0045	9e-4	0.0022	-0.0282	0.0149	SAS	0_rand_intrain
-0.0103	-0.005	0.0249	-0.0341	-1e-4	7e-4	-8e-4	-0.0014	-0.017	0.0138	SAS	0_rand_intrain
-0.0103	-0.0033	0.0256	-0.0357	0.0013	0.0019	0.0018	-0.0013	-0.0262	0.0108	SAS	0_rand_intrain
-0.0103	-0.0049	0.0243	-0.0331	-0.0031	0.0015	0	-7e-4	-0.0243	0.0073	SAS	0_rand_intrain
-0.0107	-0.0051	0.0258	-0.0344	0.0021	0.0057	-0.0018	-0.0014	-0.0166	0.0044	SAS	0_rand_intrain
-0.0104	-0.0052	0.0249	-0.0338	8e-4	0.0035	-0.0015	2e-4	-0.025	0.016	SAS	0_rand_intrain
-0.0103	-0.0035	0.0251	-0.0333	8e-4	0.0054	-5e-4	5e-4	-0.0253	0.0091	SAS	0_rand_intrain
-0.0104	-0.0038	0.0252	-0.0343	0.0013	0.0027	-0.0013	0.003	-0.0202	0.0131	SAS	0_rand_intrain
-0.0106	-0.0037	0.0246	-0.0334	0.004	0.0027	8e-4	-9e-4	-0.0247	0.0061	SAS	0_rand_intrain
-0.0105	-0.0057	0.0201	-0.0222	-0.0041	0.0031	-6e-4	-4e-4	-0.0059	0.0093	SAS	0_rand_intrain
-0.0104	-0.0044	0.0244	-0.0339	0.0011	0.0032	-4e-4	-0.0017	-0.0192	0.013	SAS	0_rand_intrain
-0.0104	-0.005	0.0245	-0.034	-7e-4	0.0024	0.0034	-0.0036	-0.0169	0.0133	SAS	0_rand_intrain
-0.0104	-0.0046	0.0245	-0.0325	-2e-4	0.0037	0.0011	-4e-4	-0.0241	0.0168	SAS	0_rand_intrain
-0.0104	-0.0053	0.023	-0.0319	0.002	0.002	-2e-4	0.0013	-0.0215	0.011	SAS	0_rand_intrain
-0.0107	-0.0052	0.0233	-0.0314	0.0012	-0.0019	0.001	6e-4	-0.016	0.0054	SAS	0_rand_intrain
-0.0107	-0.0066	0.0215	-0.0275	0.0026	-0.0061	0.0029	0.0013	0.0028	0.0038	SAS	0_rand_intrain
-0.0106	-0.0067	0.0221	-0.0292	0.0043	-0.0021	0.0012	0.0013	-0.0134	0.0013	SAS	0_rand_intrain
-0.0107	-0.0073	0.021	-0.0279	0.001	-0.0025	-6e-4	0.0014	-0.0071	0.0033	SAS	0_rand_intrain
-0.0107	-0.0055	0.0234	-0.0308	-2e-4	-0.0021	-9e-4	-0.0016	-0.046	0.0365	SAS	0_rand_intrain
-0.0106	-0.0067	0.0229	-0.0302	0.0022	-0.0024	4e-4	-3e-4	-0.0502	0.0306	SAS	0_rand_intrain
-0.0109	-0.0083	0.0192	-0.0248	0.0016	4e-4	-3e-4	-0.001	-8e-4	0.0053	SAS	0_rand_intrain
-0.0108	-0.0066	0.0215	-0.0272	0.0017	-0.0051	-4e-4	0.003	-0.0082	0.0097	SAS	0_rand_intrain
-0.0103	-0.0058	0.0246	-0.0329	0	-0.0022	2e-4	-1e-4	-0.0269	0.0114	SAS	0_rand_intrain
-0.0103	-0.0083	0.0207	-0.0256	0.004	-0.002	0.0011	-1e-4	-0.0148	0.0042	SAS	0_rand_intrain
-0.0104	-0.0086	0.0202	-0.0255	-0.0017	-0.0013	-3e-4	-0.0014	-0.0036	0.0069	SAS	0_rand_intrain
-0.0105	-0.0092	0.0201	-0.027	0.0032	-0.0017	2e-4	9e-4	-0.0059	0.0103	SAS	0_rand_intrain
-0.0105	-0.0047	0.0268	-0.0375	-0.0025	-2e-4	4e-4	-0.0014	-0.0237	0.0035	SAS	0_rand_intrain
-0.0105	-0.0039	0.0262	-0.038	-9e-4	-0.0014	0.0017	-0.0011	-0.0263	0.0063	SAS	0_rand_intrain
-0.0106	-0.0041	0.0242	-0.034	6e-4	-2e-4	0.0011	1e-4	-0.0209	0.0057	SAS	0_rand_intrain
-0.0101	-0.0062	0.025	-0.0338	-5e-4	0.0049	0.0022	0.001	-0.0192	0.0105	SAS	0_rand_intrain
-0.0103	-0.0039	0.0261	-0.0359	-0.0011	2e-4	-0.0011	-0.0012	-0.0199	0.0109	SAS	0_rand_intrain
-0.0106	-0.0043	0.0251	-0.0349	-8e-4	9e-4	2e-4	-0.0028	-0.0294	0.0111	SAS	0_rand_intrain
-0.0103	-0.0063	0.0234	-0.0319	2e-4	0.006	-5e-4	-2e-4	-0.0125	0.0155	SAS	0_rand_intrain
-0.0104	-0.006	0.0247	-0.0338	0.0013	0.0031	4e-4	0.0012	-0.0159	0.0106	SAS	0_rand_intrain
-0.0104	-0.0017	0.0266	-0.0379	0.0023	4e-4	0.0023	-0.0018	-0.031	0.0123	SAS	0_rand_intrain
-0.0104	-0.0063	0.0244	-0.033	5e-4	7e-4	0.0018	-4e-4	-0.0137	0.0167	SAS	0_rand_intrain
-0.0105	-0.0048	0.0239	-0.033	-1e-4	0.0043	-0.0018	0.0015	-0.0171	0.0176	SAS	0_rand_intrain
-0.0104	-0.0058	0.0247	-0.0333	0.0031	8e-4	-1e-4	5e-4	-0.0241	0.0159	SAS	0_rand_intrain
-0.0104	-0.0041	0.0255	-0.0353	6e-4	-0.002	-5e-4	-0.0021	-0.0214	0.0139	SAS	0_rand_intrain
-0.0106	-0.0039	0.0249	-0.0329	2e-4	-5e-4	1e-4	-0.0035	-0.0272	0.0147	SAS	0_rand_intrain
-0.0105	-0.0045	0.0247	-0.0335	-7e-4	0.0035	-9e-4	0	-0.0195	0.0121	SAS	0_rand_intrain
-0.0106	-8e-4	0.0273	-0.0381	6e-4	0.0022	0.001	9e-4	-0.037	0.0146	SAS	0_rand_intrain
-0.0105	-0.0043	0.0242	-0.0328	0.0049	0.0053	-6e-4	0.001	-0.022	0.011	SAS	0_rand_intrain
-0.0104	-0.0051	0.0239	-0.0341	0.001	0.0044	-2e-4	-0.0023	-0.0194	0.0084	SAS	0_rand_intrain
-0.0104	-0.0087	0.0198	-0.0263	0.0045	-3e-4	0.0012	-7e-4	-0.001	0.0019	SAS	0_rand_intrain
-0.0102	-0.0057	0.0238	-0.0329	0.0032	0.0019	-0.0027	7e-4	-0.0172	0.005	SAS	0_rand_intrain
-0.0101	-0.0045	0.0241	-0.0333	0.0013	0.0056	6e-4	0.0011	-0.0205	0.0145	SAS	0_rand_intrain
-0.0103	-0.0051	0.0236	-0.0333	-0.0025	0.0051	4e-4	-0.0022	-0.026	0.0169	SAS	0_rand_intrain
-0.0102	-0.005	0.0244	-0.0326	0	0.0028	-1e-4	-0.0022	-0.0256	0.0122	SAS	0_rand_intrain
-0.0104	-0.0051	0.0239	-0.0332	-5e-4	0.0089	-0.001	0.001	-0.0206	0.0119	SAS	0_rand_intrain
-0.0105	-0.0019	0.0262	-0.0373	0.0027	-0.001	4e-4	-6e-4	-0.0319	0.0161	SAS	0_rand_intrain
-0.0104	-0.0048	0.0248	-0.0337	0.0019	0.0047	0.0025	-0.0016	-0.0253	0.0093	SAS	0_rand_intrain
-0.0104	-0.0087	0.0205	-0.0253	0.0017	0.0058	5e-4	0.0035	6e-4	0.0033	SAS	0_rand_intrain
-0.0102	-0.0053	0.0232	-0.0299	0.0011	0.0035	-4e-4	0	-0.0157	0.0152	SAS	0_rand_intrain
-0.0105	-0.0104	0.0187	-0.0207	-0.0016	-6e-4	0.0021	-5e-4	0.0114	0.0016	SAS	0_rand_intrain
-0.0104	-0.0143	0.0151	-0.015	0.0018	0.006	7e-4	0.0013	0.015	0.0094	SAS	0_rand_intrain
-0.0105	-0.0022	0.0246	-0.0323	2e-4	0.0017	-3e-4	3e-4	-0.02	0.0144	SAS	0_rand_intrain
-0.0106	-0.0033	0.0248	-0.0334	-0.0035	8e-4	7e-4	0.0017	-0.0184	0.0131	SAS	0_rand_intrain
-0.0107	-0.0041	0.0274	-0.04	-8e-4	0.0032	0.001	-4e-4	-0.0206	0.0014	SAS	0_rand_intrain
-0.0108	-0.0043	0.0275	-0.0387	-1e-4	0.002	0.002	-1e-4	-0.0236	6e-4	SAS	0_rand_intrain
-0.0104	-0.0066	0.0247	-0.0329	0.001	0.0058	0.0012	0.0029	-0.0222	0.0115	SAS	0_rand_intrain
-0.0102	-0.006	0.0248	-0.0324	-0.0014	0.0053	-7e-4	0.0017	-0.014	0.0064	SAS	0_rand_intrain
-0.0103	-0.0063	0.0241	-0.0323	7e-4	0.0032	-5e-4	0.0015	-0.0116	0.0085	SAS	0_rand_intrain
-0.0105	-0.0043	0.0242	-0.034	0.0019	5e-4	6e-4	-0.001	-0.017	0.014	SAS	0_rand_intrain
-0.0104	-0.0048	0.0242	-0.0322	7e-4	-0.0024	5e-4	-3e-4	-0.0153	0.0094	SAS	0_rand_intrain
-0.0104	-0.0065	0.0247	-0.0323	-4e-4	0.0051	0.0021	-4e-4	-0.0157	0.0104	SAS	0_rand_intrain
-0.0106	-0.0051	0.0239	-0.0314	0.0019	-8e-4	1e-4	-8e-4	-0.01	0.0049	SAS	0_rand_intrain
-0.0101	-0.0065	0.0243	-0.0323	2e-4	0.0049	0.0018	-0.0015	-0.0195	0.0135	SAS	0_rand_intrain
-0.0108	-0.0045	0.0265	-0.0375	-0.0016	8e-4	0.0029	0.0027	-0.0171	0.0068	SAS	0_rand_intrain
-0.0106	-0.0035	0.0277	-0.0397	4e-4	0.0014	0.0017	2e-4	-0.0196	9e-4	SAS	0_rand_intrain
-0.0107	-0.0046	0.0271	-0.0382	2e-4	0.0042	0.0016	0.0037	-0.022	0.0053	SAS	0_rand_intrain
-0.0105	-0.0035	0.0259	-0.0359	-6e-4	-5e-4	-4e-4	2e-4	-0.0291	0.0058	SAS	0_rand_intrain
-0.0104	-0.0063	0.0233	-0.0313	-0.0013	0.0013	7e-4	7e-4	-0.0166	0.0058	SAS	0_rand_intrain
-0.0106	-0.0078	0.0211	-0.028	-5e-4	-0.0015	0.0026	2e-4	-0.0061	0.0013	SAS	0_rand_intrain
-0.0103	-0.0068	0.0236	-0.0324	0.0015	8e-4	8e-4	4e-4	-0.0108	0.0115	SAS	0_rand_intrain
-0.0104	-0.0063	0.0236	-0.0317	-7e-4	0.0052	-0.0021	-3e-4	-0.0187	0.0093	SAS	0_rand_intrain
-0.0111	-0.0027	0.0224	-0.0304	0.0016	3e-4	0.0023	0.0033	-0.0132	0.001	SAS	0_rand_intrain
-0.01	-0.0021	0.022	-0.0288	2e-4	-0.0032	7e-4	0.0013	-0.0104	-0.0058	SAS	0_rand_intrain
-0.0112	0.0014	0.0201	-0.0242	-0.0021	-0.0047	0.0012	2e-4	-0.0042	-0.0031	SAS	0_rand_intrain
-0.0111	-0.0025	0.0196	-0.0243	6e-4	-0.0013	9e-4	-0.002	-0.0099	0.007	SAS	0_rand_intrain
-0.0112	-4e-4	0.0209	-0.0258	-0.0035	-1e-4	3e-4	9e-4	-0.0137	-0.0036	SAS	0_rand_intrain
-0.0112	0.002	0.022	-0.0282	-0.0048	-0.0022	-5e-4	9e-4	-0.0188	0.0038	SAS	0_rand_intrain
-0.0111	-0.0021	0.0227	-0.0283	-0.0017	-0.0039	-6e-4	-0.0026	-0.0152	0.0056	SAS	0_rand_intrain
-0.0111	-0.0022	0.0213	-0.0269	-3e-4	-0.0022	-0.0019	0.0017	-0.0075	-0.0042	SAS	0_rand_intrain
-0.0109	-0.0016	0.0211	-0.0275	-0.0018	-0.0048	8e-4	0.0012	-0.0165	0.0063	SAS	0_rand_intrain
-0.0111	-0.0023	0.0217	-0.0275	-0.002	-0.0049	-0.001	0.0025	-0.0109	0.0019	SAS	0_rand_intrain
-0.0113	-7e-4	0.02	-0.025	-0.0016	-0.0025	1e-4	0.0018	-0.0173	0.0103	SAS	0_rand_intrain
-0.0112	-0.0018	0.0211	-0.0281	-0.0056	5e-4	9e-4	1e-4	-0.0093	0.0074	SAS	0_rand_intrain
-0.0112	-0.0012	0.0214	-0.0259	-0.0029	5e-4	-1e-4	6e-4	-0.009	0.0033	SAS	0_rand_intrain
-0.0115	-3e-4	0.0212	-0.0258	-0.0028	-0.0045	-4e-4	-5e-4	-0.0012	0.0028	SAS	0_rand_intrain
-0.0113	-6e-4	0.02	-0.0254	-0.0038	-0.0027	0.0025	1e-4	-0.0086	0.0042	SAS	0_rand_intrain
-0.0113	-0.0016	0.0218	-0.0269	-2e-4	-0.0045	1e-4	-0.0023	-0.015	0.0082	SAS	0_rand_intrain
-0.0109	-0.002	0.0218	-0.0279	8e-4	-0.0036	0.0013	0.0013	-0.0044	0.0065	SAS	0_rand_intrain
-0.0113	-0.0019	0.0214	-0.0285	-0.0032	-0.0045	5e-4	4e-4	-0.0119	0.0056	SAS	0_rand_intrain
-0.0111	-1e-4	0.0203	-0.0259	-0.0019	-0.0072	2e-4	0.0016	-0.0116	0.0021	SAS	0_rand_intrain
-0.011	-0.0019	0.0211	-0.027	9e-4	-2e-4	0.0014	1e-4	-0.0083	-0.0077	SAS	0_rand_intrain
-0.0113	-9e-4	0.0211	-0.0265	-0.0042	3e-4	0.0019	-8e-4	-0.0149	0.0043	SAS	0_rand_intrain
-0.0113	-3e-4	0.021	-0.026	0.0016	-0.004	-0.002	-0.0023	-0.0063	0	SAS	0_rand_intrain
-0.0107	-0.0011	0.0216	-0.0275	0.0027	-0.0045	-7e-4	3e-4	-0.0075	0.0058	SAS	0_rand_intrain
-0.0111	-0.0014	0.0202	-0.0259	-0.0019	-9e-4	0.001	-0.0025	-0.0059	-0.0039	SAS	0_rand_intrain
-0.0104	-0.0055	0.0242	-0.0322	-0.0013	0.0047	-5e-4	4e-4	-0.0247	0.0092	SAS	0_rand_intrain
-0.0103	-0.0052	0.0247	-0.0337	0.0014	0.0035	7e-4	-8e-4	-0.0163	0.0193	SAS	0_rand_intrain
-0.0104	-0.0037	0.0248	-0.0323	-3e-4	0.0011	7e-4	-7e-4	-0.0229	0.0126	SAS	0_rand_intrain
-0.0104	-0.0043	0.0242	-0.032	0.0027	0.0019	0.0015	5e-4	-0.0225	0.0074	SAS	0_rand_intrain
-0.0103	-0.0036	0.0259	-0.0345	1e-4	0.0024	0.0015	6e-4	-0.0313	0.013	SAS	0_rand_intrain
-0.0104	-0.0048	0.0245	-0.0343	-0.0015	0.0037	2e-4	-2e-4	-0.0162	0.0174	SAS	0_rand_intrain
-0.0104	-0.0045	0.0245	-0.0344	0.0019	0.0011	4e-4	0.0022	-0.0218	0.0136	SAS	0_rand_intrain
-0.0105	-0.0049	0.0247	-0.0331	-0.0027	0.003	-1e-4	0.001	-0.0307	0.0143	SAS	0_rand_intrain
-0.0103	-0.0053	0.0247	-0.0332	0.0011	0.0024	3e-4	-7e-4	-0.0191	0.0074	SAS	0_rand_intrain
-0.0104	-0.0051	0.0239	-0.0332	6e-4	0.0022	-0.001	0.0013	-0.0316	0.0168	SAS	0_rand_intrain
-0.0107	-5e-4	0.0273	-0.0392	0.0017	-0.0034	0.0015	-1e-4	-0.0323	0.0118	SAS	0_rand_intrain
-0.0107	-0.0045	0.0246	-0.0324	0.0022	-8e-4	7e-4	0.0013	-0.0165	0.013	SAS	0_rand_intrain
-0.0103	-0.0031	0.0251	-0.0333	0.0026	0.0058	0.0038	0.0013	-0.0257	0.0158	SAS	0_rand_intrain
-0.0106	-0.0044	0.0262	-0.0396	-0.0016	9e-4	0.0019	4e-4	-0.0247	0.0021	SAS	0_rand_intrain
-0.0103	-0.0066	0.0232	-0.0318	-3e-4	0.0054	-0.0028	6e-4	-0.0101	0.0134	SAS	0_rand_intrain
-0.0103	-0.0061	0.0245	-0.0325	6e-4	0.0056	7e-4	9e-4	-0.0127	0.017	SAS	0_rand_intrain
-0.0104	-0.0062	0.0242	-0.0327	0.0028	0.0032	0.0017	6e-4	-0.0103	0.0119	SAS	0_rand_intrain
-0.0104	-0.0053	0.0248	-0.0329	0.0024	0.0048	2e-4	4e-4	-0.0208	0.0172	SAS	0_rand_intrain
-0.0106	-0.0021	0.0253	-0.0359	-0.0013	-1e-4	9e-4	-0.0013	-0.0347	0.0133	SAS	0_rand_intrain
-0.0106	-0.0068	0.0235	-0.0314	-0.0027	0.0052	0.0012	0	-0.0051	0.0144	SAS	0_rand_intrain
-0.0102	-0.0059	0.024	-0.0329	0.0015	0.0033	2e-4	-0.0013	-0.0161	0.0171	SAS	0_rand_intrain
-0.0103	-0.0064	0.0241	-0.0337	-0.0034	0.0058	-0.0011	-0.001	-0.0107	0.012	SAS	0_rand_intrain
-0.0104	-0.006	0.0245	-0.0334	7e-4	0.0024	6e-4	4e-4	-0.0176	0.0087	SAS	0_rand_intrain
-0.0103	-0.0061	0.0236	-0.0329	-8e-4	0.0031	-0.0016	0.0016	-0.0064	0.0098	SAS	0_rand_intrain
-0.0105	-0.0049	0.0237	-0.0301	0.0036	0.0024	0.0017	3e-4	-0.0143	0.0054	SAS	0_rand_intrain
-0.0105	-0.0087	0.0202	-0.0254	5e-4	2e-4	-0.0019	1e-4	-0.0119	0.0053	SAS	0_rand_intrain
-0.0102	-0.0066	0.0238	-0.0332	0.0013	0.0047	9e-4	-4e-4	-0.0215	0.0088	SAS	0_rand_intrain
-0.0104	-0.0047	0.0251	-0.0338	0.0021	0.0019	0.0016	8e-4	-0.0183	0.0173	SAS	0_rand_intrain
-0.0102	-0.0053	0.0241	-0.0333	-8e-4	-0.0023	5e-4	-1e-4	-0.0205	0.0172	SAS	0_rand_intrain
-0.0104	-0.0053	0.0253	-0.0344	-5e-4	0.006	-0.0016	-0.001	-0.03	0.0185	SAS	0_rand_intrain
-0.0105	-0.005	0.0252	-0.0337	3e-4	0.0017	5e-4	-0.003	-0.0187	0.0097	SAS	0_rand_intrain
-0.0106	-0.0087	0.0205	-0.026	-1e-4	-0.0018	-1e-4	0.0019	-0.0055	2e-4	SAS	0_rand_intrain
-0.0102	-0.0046	0.0247	-0.0335	-9e-4	0.0033	-0.0021	0	-0.0147	0.0053	SAS	0_rand_intrain
-0.0101	-0.0048	0.0251	-0.0343	9e-4	0.0025	-0.0027	-2e-4	-0.0256	0.0095	SAS	0_rand_intrain
-0.0104	-0.0053	0.024	-0.0338	0.0025	0.005	8e-4	4e-4	-0.0254	0.0123	SAS	0_rand_intrain
-0.0103	-0.0041	0.0255	-0.0355	-0.0011	0.0028	-0.002	-7e-4	-0.0331	0.017	SAS	0_rand_intrain
-0.0104	-0.0059	0.024	-0.032	-0.0041	0.002	-3e-4	0.0039	-0.0205	0.0103	SAS	0_rand_intrain
-0.0101	-0.0049	0.0252	-0.0345	0.0014	0.0034	-5e-4	-0.0023	-0.0284	0.006	SAS	0_rand_intrain
-0.0105	-0.005	0.0244	-0.0334	0.0017	-0.001	0.0014	0.0017	-0.0222	0.0107	SAS	0_rand_intrain
-0.0105	-0.005	0.0245	-0.0327	0.0027	0.0054	0.001	2e-4	-0.0232	0.014	SAS	0_rand_intrain
-0.0109	-0.0026	0.0203	-0.027	-0.0018	-0.0034	-0.0012	0.0024	-0.0052	7e-4	SAS	0_rand_intrain
-0.0113	-0.0012	0.0214	-0.0287	-0.0041	-0.0043	-0.0011	8e-4	-0.0126	3e-4	SAS	0_rand_intrain
-0.0113	-0.0013	0.0208	-0.027	-0.0022	-8e-4	6e-4	8e-4	-0.0088	0.005	SAS	0_rand_intrain
-0.011	-0.0012	0.0217	-0.0274	-0.0017	-0.0041	2e-4	0.0017	-0.0049	0.0055	SAS	0_rand_intrain
-0.0109	-0.0023	0.0218	-0.0284	-0.0015	-0.0027	-0.0017	-0.0017	-0.0079	0.0038	SAS	0_rand_intrain
-0.0113	-0.001	0.0208	-0.0259	-0.0017	-0.0022	5e-4	4e-4	-0.0074	-0.0023	SAS	0_rand_intrain
-0.0111	-0.0031	0.0216	-0.028	9e-4	-0.0023	8e-4	-8e-4	-0.0078	-7e-4	SAS	0_rand_intrain
-0.0113	-0.0018	0.0218	-0.0275	-0.0023	-0.0031	0	-0.0012	-0.0142	0.0088	SAS	0_rand_intrain
-0.0113	-0.0013	0.0217	-0.0273	-0.0023	-0.0067	-3e-4	-3e-4	-0.0107	0.0081	SAS	0_rand_intrain
-0.0112	-9e-4	0.0218	-0.0269	-0.003	-0.0037	-0.0016	0.0022	-0.017	-0.0017	SAS	0_rand_intrain
-0.0111	-0.001	0.0215	-0.0264	-0.0033	-0.0012	5e-4	-0.0019	-0.0109	-8e-4	SAS	0_rand_intrain
-0.0105	-0.0056	0.0211	-0.0277	0.0018	2e-4	0.0015	0.0022	-0.0115	0.005	SAS	0_rand_intrain
-0.0113	-0.002	0.0221	-0.0292	0.0015	-0.0023	0.002	-5e-4	-0.018	0.0046	SAS	0_rand_intrain
-0.0112	-0.0011	0.0201	-0.0262	-8e-4	-0.0045	-2e-4	0.0012	-0.0087	0.0053	SAS	0_rand_intrain
-0.0111	-0.0012	0.021	-0.0266	0.0012	-0.002	-0.0012	-0.0011	-0.0053	0.0039	SAS	0_rand_intrain
-0.011	-2e-4	0.0203	-0.0247	-0.0039	-0.0015	-0.0013	-0.0011	-0.0083	0.0025	SAS	0_rand_intrain
-0.0109	-0.0016	0.0214	-0.0277	-0.0029	-0.002	-2e-4	-0.0016	-0.018	0.0018	SAS	0_rand_intrain
-0.0111	-0.0018	0.021	-0.0271	-0.0024	-0.0033	0.001	0.002	-0.0068	-0.002	SAS	0_rand_intrain
-0.0112	-5e-4	0.0203	-0.0258	-0.0012	-0.0065	-6e-4	-0.0017	-0.0098	0.0018	SAS	0_rand_intrain
-0.011	-0.0013	0.0213	-0.0273	0	-0.0041	0.002	-0.0012	-0.0094	0.0057	SAS	0_rand_intrain
-0.0112	-0.0013	0.0216	-0.0279	-0.0015	-0.0036	-7e-4	4e-4	-0.0067	-0.0057	SAS	0_rand_intrain
-0.0105	-0.0032	0.0266	-0.0369	9e-4	-0.0012	0.0019	-0.0027	-0.0183	0.0052	SAS	0_rand_intrain
-0.0106	-0.0025	0.0256	-0.0369	0.0022	-0.0029	-2e-4	4e-4	-0.0167	0.0032	SAS	0_rand_intrain
-0.0106	-0.0049	0.0251	-0.0346	0.0013	0.0031	1e-4	-9e-4	-0.0305	0.0118	SAS	0_rand_intrain
-0.0101	-0.0055	0.0236	-0.0325	-0.0023	0.0015	-8e-4	0.001	-0.0243	0.0121	SAS	0_rand_intrain
-0.0102	-0.0057	0.0233	-0.0316	0.001	0.0036	2e-4	-1e-4	-0.0239	0.0081	SAS	0_rand_intrain
-0.0102	-0.0038	0.0248	-0.034	-0.0012	9e-4	-0.0014	3e-4	-0.0187	0.0113	SAS	0_rand_intrain
-0.0105	-0.005	0.0246	-0.0336	0.0019	-4e-4	2e-4	2e-4	-0.0267	0.0138	SAS	0_rand_intrain
-0.0105	-0.0043	0.0243	-0.0335	-6e-4	0.004	-0.0021	-0.0014	-0.0127	0.0124	SAS	0_rand_intrain
-0.0101	-0.0054	0.0243	-0.0335	-0.0011	0.003	0.002	0.0025	-0.02	0.0111	SAS	0_rand_intrain
-0.0102	-0.0056	0.0248	-0.0317	-0.0021	0.0028	0.0012	-0.0026	-0.0121	0.008	SAS	0_rand_intrain
-0.0101	-0.0054	0.0243	-0.0342	9e-4	3e-4	-0.0012	4e-4	-0.018	0.0074	SAS	0_rand_intrain
-0.0105	-0.0046	0.024	-0.0331	9e-4	0.0046	0.002	-0.002	-0.0155	0.0135	SAS	0_rand_intrain
-0.0105	-0.0041	0.0243	-0.034	0.0029	6e-4	-0.0017	4e-4	-0.0221	0.0055	SAS	0_rand_intrain
-0.0105	-0.0031	0.0241	-0.0338	-0.0031	0.0026	-8e-4	-5e-4	-0.0212	0.0066	SAS	0_rand_intrain
-0.0104	-0.0064	0.0236	-0.0321	0.0034	0.0044	-5e-4	0.0049	-0.0187	0.0154	SAS	0_rand_intrain
-0.0103	-0.0061	0.0246	-0.0333	7e-4	0.0016	0.0014	-0.0019	-0.0137	0.0085	SAS	0_rand_intrain
-0.0103	-0.0061	0.0244	-0.0327	0.0022	0.0024	0.0016	-0.0012	-0.0188	0.0073	SAS	0_rand_intrain
-0.0103	-0.0064	0.0233	-0.0326	0.0021	0.001	-8e-4	-3e-4	-0.0196	0.0126	SAS	0_rand_intrain
-0.0104	-0.0062	0.0246	-0.0328	0.0012	0.0052	-3e-4	5e-4	-0.0053	0.0124	SAS	0_rand_intrain
-0.0103	-0.0059	0.0246	-0.0324	3e-4	0.0045	7e-4	-0.0029	-0.0239	0.0159	SAS	0_rand_intrain
-0.0105	-0.005	0.0241	-0.0322	2e-4	-0.0015	-0.001	-0.0017	-0.0164	0.0079	SAS	0_rand_intrain
-0.0105	-0.0015	0.0277	-0.039	0.0011	0.0025	0.0014	0.0034	-0.032	0.0132	SAS	0_rand_intrain
-0.0106	-0.0033	0.0253	-0.0342	-0.001	-0.0025	8e-4	-0.0024	-0.0201	0.0088	SAS	0_rand_intrain
-0.0104	-0.003	0.026	-0.0361	-4e-4	0.0064	5e-4	9e-4	-0.0335	0.0115	SAS	0_rand_intrain
